LECROYWR104MXi,20621,Waveform
Segments,1,SegmentSize,2501
Segment,TrigTime,TimeSinceSegment1
#1,21-May-2015 13:59:34,0                 
Time,Ampl
4.126e-005,0.041159
4.1264e-005,0.038267
4.1268e-005,0.0365159
4.1272e-005,0.0356875
4.1276e-005,0.0347995
4.128e-005,0.0345217
4.1284e-005,0.0244071
4.1288e-005,0.0202501
4.1292e-005,0.0195606
4.1296e-005,0.0200616
4.13e-005,0.0189157
4.1304e-005,0.0182063
4.1308e-005,0.00667792
4.1312e-005,0.0013304
4.1316e-005,0.000998041
4.132e-005,0.000194425
4.1324e-005,0.000506943
4.1328e-005,0.001003
4.1332e-005,0.000784736
4.1336e-005,0.000308519
4.134e-005,0.000606155
4.1344e-005,-8.83286e-005
4.1348e-005,0.0115294
4.1352e-005,0.019253
4.1356e-005,0.0231124
4.136e-005,0.0268626
4.1364e-005,0.0307616
4.1368e-005,0.0336338
4.1372e-005,0.0354742
4.1376e-005,0.0372203
4.138e-005,0.0395022
4.1384e-005,0.0408316
4.1388e-005,0.04167
4.1392e-005,0.0439717
4.1396e-005,0.0434855
4.14e-005,0.044686
4.1404e-005,0.0454995
4.1408e-005,0.0461494
4.1412e-005,0.0466901
4.1416e-005,0.0479897
4.142e-005,0.0476822
4.1424e-005,0.0481733
4.1428e-005,0.0496317
4.1432e-005,0.0498301
4.1436e-005,0.0497111
4.144e-005,0.0493688
4.1444e-005,0.0500484
4.1448e-005,0.0502419
4.1452e-005,0.0501774
4.1456e-005,0.0507627
4.146e-005,0.0503659
4.1464e-005,0.0521715
4.1468e-005,0.0517201
4.1472e-005,0.0517102
4.1476e-005,0.0520128
4.148e-005,0.0516904
4.1484e-005,0.0520574
4.1488e-005,0.0529999
4.1492e-005,0.0521467
4.1496e-005,0.0524989
4.15e-005,0.0528958
4.1504e-005,0.0520922
4.1508e-005,0.0529305
4.1512e-005,0.0523749
4.1516e-005,0.0521368
4.152e-005,0.052737
4.1524e-005,0.0527718
4.1528e-005,0.0523898
4.1532e-005,0.0524989
4.1536e-005,0.0525684
4.154e-005,0.0532381
4.1544e-005,0.0529702
4.1548e-005,0.0529851
4.1552e-005,0.0525783
4.1556e-005,0.0533918
4.156e-005,0.0536547
4.1564e-005,0.0530694
4.1568e-005,0.0529156
4.1572e-005,0.0528462
4.1576e-005,0.052995
4.158e-005,0.0529652
4.1584e-005,0.0535307
4.1588e-005,0.0528015
4.1592e-005,0.0535605
4.1596e-005,0.0533025
4.16e-005,0.0533174
4.1604e-005,0.0528065
4.1608e-005,0.0534464
4.1612e-005,0.0530545
4.1616e-005,0.0525634
4.162e-005,0.0530248
4.1624e-005,0.0535754
4.1628e-005,0.053119
4.1632e-005,0.0533621
4.1636e-005,0.0525337
4.164e-005,0.0539325
4.1644e-005,0.0538581
4.1648e-005,0.0533869
4.1652e-005,0.0534464
4.1656e-005,0.0534662
4.166e-005,0.0531388
4.1664e-005,0.053114
4.1668e-005,0.0529454
4.1672e-005,0.0532033
4.1676e-005,0.0529652
4.168e-005,0.0533571
4.1684e-005,0.0529801
4.1688e-005,0.0534166
4.1692e-005,0.0533522
4.1696e-005,0.0528908
4.17e-005,0.0530049
4.1704e-005,0.0532629
4.1708e-005,0.053873
4.1712e-005,0.0534166
4.1716e-005,0.0537341
4.172e-005,0.0531289
4.1724e-005,0.0530496
4.1728e-005,0.053501
4.1732e-005,0.0528611
4.1736e-005,0.0538829
4.174e-005,0.0530843
4.1744e-005,0.0532232
4.1748e-005,0.0533373
4.1752e-005,0.0540566
4.1756e-005,0.0528958
4.176e-005,0.052995
4.1764e-005,0.0536845
4.1768e-005,0.0533323
4.1772e-005,0.0532728
4.1776e-005,0.0531686
4.178e-005,0.0530347
4.1784e-005,0.0536696
4.1788e-005,0.0529107
4.1792e-005,0.0535407
4.1796e-005,0.0530595
4.18e-005,0.052737
4.1804e-005,0.0534712
4.1808e-005,0.0530545
4.1812e-005,0.0531984
4.1816e-005,0.053248
4.182e-005,0.0532381
4.1824e-005,0.0532232
4.1828e-005,0.0529404
4.1832e-005,0.0533422
4.1836e-005,0.0533571
4.184e-005,0.0534811
4.1844e-005,0.0534811
4.1848e-005,0.0533273
4.1852e-005,0.0538036
4.1856e-005,0.0532728
4.186e-005,0.0535655
4.1864e-005,0.0537837
4.1868e-005,0.0528214
4.1872e-005,0.0533869
4.1876e-005,0.0531438
4.188e-005,0.0534712
4.1884e-005,0.0537639
4.1888e-005,0.0529255
4.1892e-005,0.0534613
4.1896e-005,0.0538432
4.19e-005,0.0536498
4.1904e-005,0.052995
4.1908e-005,0.0531736
4.1912e-005,0.0535754
4.1916e-005,0.0535952
4.192e-005,0.0543988
4.1924e-005,0.0534216
4.1928e-005,0.0535357
4.1932e-005,0.0531885
4.1936e-005,0.0534861
4.194e-005,0.0537639
4.1944e-005,0.0529702
4.1948e-005,0.0535109
4.1952e-005,0.0529156
4.1956e-005,0.0536498
4.196e-005,0.0535754
4.1964e-005,0.0534861
4.1968e-005,0.053491
4.1972e-005,0.0527122
4.1976e-005,0.0538234
4.198e-005,0.0537192
4.1984e-005,0.0528362
4.1988e-005,0.0533522
4.1992e-005,0.053625
4.1996e-005,0.0533125
