Time,Ampl
4.126e-005,0.0448993
4.1264e-005,0.0445421
4.1268e-005,0.0441056
4.1272e-005,0.0451721
4.1276e-005,0.0441155
4.128e-005,0.0442991
4.1284e-005,0.0447802
4.1288e-005,0.0438973
4.1292e-005,0.0446017
4.1296e-005,0.0448646
4.13e-005,0.0443139
4.1304e-005,0.0445025
4.1308e-005,0.0450035
4.1312e-005,0.0438873
4.1316e-005,0.0439667
4.132e-005,0.0451374
4.1324e-005,0.0442842
4.1328e-005,0.0445421
4.1332e-005,0.0452267
4.1336e-005,0.0439766
4.134e-005,0.0450432
4.1344e-005,0.0449439
4.1348e-005,0.0440957
4.1352e-005,0.0433268
4.1356e-005,0.0445471
4.136e-005,0.044061
4.1364e-005,0.0443586
4.1368e-005,0.0449638
4.1372e-005,0.044562
4.1376e-005,0.0445223
4.138e-005,0.0450828
4.1384e-005,0.0445967
4.1388e-005,0.0445769
4.1392e-005,0.0450729
4.1396e-005,0.0439865
4.14e-005,0.0447207
4.1404e-005,0.0448199
4.1408e-005,0.0442991
4.1412e-005,0.043798
4.1416e-005,0.045435
4.142e-005,0.0441155
4.1424e-005,0.0444925
4.1428e-005,0.0451622
4.1432e-005,0.0438923
4.1436e-005,0.0443884
4.144e-005,0.0446463
4.1444e-005,0.0445719
4.1448e-005,0.0446116
4.1452e-005,0.0450233
4.1456e-005,0.0441651
4.146e-005,0.0442048
4.1464e-005,0.0452317
4.1468e-005,0.044428
4.1472e-005,0.0442693
4.1476e-005,0.0450233
4.148e-005,0.0435649
4.1484e-005,0.0442643
4.1488e-005,0.0446761
4.1492e-005,0.044051
4.1496e-005,0.0445372
4.15e-005,0.0453805
4.1504e-005,0.0440114
4.1508e-005,0.0446562
4.1512e-005,0.0452813
4.1516e-005,0.0439121
4.152e-005,0.0447802
4.1524e-005,0.045445
4.1528e-005,0.0445868
4.1532e-005,0.0448249
4.1536e-005,0.04607
4.154e-005,0.0439568
4.1544e-005,0.0438526
4.1548e-005,0.0422404
4.1552e-005,0.038009
4.1556e-005,0.0364762
4.156e-005,0.0351865
4.1564e-005,0.0342836
4.1568e-005,0.0341745
4.1572e-005,0.0291048
4.1576e-005,0.0218425
4.158e-005,0.0198433
4.1584e-005,0.0194713
4.1588e-005,0.0189653
4.1592e-005,0.018628
4.1596e-005,0.0137567
4.16e-005,0.00290291
4.1604e-005,0.000596233
4.1608e-005,0.000164662
4.1612e-005,-0.000490137
4.1616e-005,0.000343243
4.162e-005,0.000422613
4.1624e-005,-0.000152816
4.1628e-005,-0.000534782
4.1632e-005,-0.000395885
4.1636e-005,0.00394463
4.164e-005,0.0171448
4.1644e-005,0.0207908
4.1648e-005,0.0240846
4.1652e-005,0.0280531
4.1656e-005,0.0314908
4.166e-005,0.0327657
4.1664e-005,0.0348343
4.1668e-005,0.0377213
4.1672e-005,0.0381926
4.1676e-005,0.0394923
4.168e-005,0.0416749
4.1684e-005,0.0412037
4.1688e-005,0.0426224
4.1692e-005,0.0438477
4.1696e-005,0.0440411
4.17e-005,0.0445471
4.1704e-005,0.0465214
4.1708e-005,0.0460353
4.1712e-005,0.0465859
4.1716e-005,0.0473449
4.172e-005,0.046705
4.1724e-005,0.0475235
4.1728e-005,0.0480592
4.1732e-005,0.0478409
4.1736e-005,0.0482427
4.174e-005,0.049845
4.1744e-005,0.0481435
4.1748e-005,0.0485056
4.1752e-005,0.0496565
4.1756e-005,0.0496168
4.176e-005,0.0495275
4.1764e-005,0.0495523
4.1768e-005,0.0495027
4.1772e-005,0.0496565
4.1776e-005,0.0501377
4.178e-005,0.0492349
4.1784e-005,0.0502766
4.1788e-005,0.050857
4.1792e-005,0.0499145
4.1796e-005,0.0494581
4.18e-005,0.0498897
4.1804e-005,0.0494382
4.1808e-005,0.0496069
4.1812e-005,0.0504998
4.1816e-005,0.0493688
4.182e-005,0.0500087
4.1824e-005,0.0506238
4.1828e-005,0.0496317
4.1832e-005,0.050351
4.1836e-005,0.0501972
4.184e-005,0.0499789
4.1844e-005,0.0498847
4.1848e-005,0.0507131
4.1852e-005,0.0497954
4.1856e-005,0.0502468
4.186e-005,0.0505593
4.1864e-005,0.0499442
4.1868e-005,0.0499343
4.1872e-005,0.0508024
4.1876e-005,0.0504403
4.188e-005,0.0503063
4.1884e-005,0.0507677
4.1888e-005,0.0497061
4.1892e-005,0.0498649
4.1896e-005,0.0507082
4.19e-005,0.0507082
4.1904e-005,0.0492398
4.1908e-005,0.0505197
4.1912e-005,0.0499244
4.1916e-005,0.0501724
4.192e-005,0.0507974
4.1924e-005,0.0500385
4.1928e-005,0.0504601
4.1932e-005,0.051358
4.1936e-005,0.0503907
4.194e-005,0.0503857
4.1944e-005,0.0512439
4.1948e-005,0.0501674
4.1952e-005,0.0508173
4.1956e-005,0.0509512
4.196e-005,0.0504353
4.1964e-005,0.0510008
4.1968e-005,0.0515763
4.1972e-005,0.050103
4.1976e-005,0.0502667
4.198e-005,0.0512042
4.1984e-005,0.0504006
4.1988e-005,0.0499839
4.1992e-005,0.0515911
4.1996e-005,0.0505643
4.2e-005,0.050103
4.2004e-005,0.0511546
4.2008e-005,0.0506784
4.2012e-005,0.0505147
4.2016e-005,0.0510852
4.202e-005,0.0506585
4.2024e-005,0.0503411
4.2028e-005,0.0505891
4.2032e-005,0.0500534
4.2036e-005,0.0502468
4.204e-005,0.0512687
4.2044e-005,0.0498996
4.2048e-005,0.0507726
4.2052e-005,0.0509661
4.2056e-005,0.0500534
4.206e-005,0.0506189
4.2064e-005,0.0516407
4.2068e-005,0.0498152
4.2072e-005,0.0501079
4.2076e-005,0.050852
4.208e-005,0.0505593
4.2084e-005,0.0504899
4.2088e-005,0.0515267
4.2092e-005,0.0500782
4.2096e-005,0.0505544
4.21e-005,0.0517747
4.2104e-005,0.05048
4.2108e-005,0.0509661
4.2112e-005,0.0505792
4.2116e-005,0.0504849
4.212e-005,0.0513084
4.2124e-005,0.0516308
4.2128e-005,0.0504056
4.2132e-005,0.050475
4.2136e-005,0.0517052
4.214e-005,0.0505246
4.2144e-005,0.0501476
4.2148e-005,0.050981
4.2152e-005,0.0509363
4.2156e-005,0.0500534
4.216e-005,0.0508768
4.2164e-005,0.0507826
4.2168e-005,0.0505841
4.2172e-005,0.0511695
4.2176e-005,0.0506387
4.218e-005,0.0504651
4.2184e-005,0.0514324
4.2188e-005,0.0502121
4.2192e-005,0.0501079
4.2196e-005,0.0511397
4.22e-005,0.0500633
4.2204e-005,0.0503262
4.2208e-005,0.0512935
4.2212e-005,0.0505197
4.2216e-005,0.0503907
4.222e-005,0.051864
4.2224e-005,0.0498649
4.2228e-005,0.0509463
4.2232e-005,0.0505891
4.2236e-005,0.0499839
4.224e-005,0.0512141
4.2244e-005,0.0511596
4.2248e-005,0.0499442
4.2252e-005,0.0501079
4.2256e-005,0.05047
4.226e-005,0.0499789
4.2264e-005,0.0498897
4.2268e-005,0.0511596
4.2272e-005,0.0498152
4.2276e-005,0.0499839
4.228e-005,0.0509066
4.2284e-005,0.0500186
4.2288e-005,0.0499492
4.2292e-005,0.0511348
4.2296e-005,0.0504403
4.23e-005,0.0507726
4.2304e-005,0.0515713
4.2308e-005,0.0505246
4.2312e-005,0.0496515
4.2316e-005,0.0464123
4.232e-005,0.0409308
4.2324e-005,0.0385448
4.2328e-005,0.0382521
4.2332e-005,0.0368284
4.2336e-005,0.0357718
