Time,Ampl
4.126e-005,0.0483072
4.1264e-005,0.0488033
4.1268e-005,0.0487537
4.1272e-005,0.0481435
4.1276e-005,0.0490116
4.128e-005,0.0486545
4.1284e-005,0.0490017
4.1288e-005,0.0489174
4.1292e-005,0.0486148
4.1296e-005,0.0489273
4.13e-005,0.0484164
4.1304e-005,0.0489918
4.1308e-005,0.0486445
4.1312e-005,0.049096
4.1316e-005,0.048709
4.132e-005,0.048962
4.1324e-005,0.0487041
4.1328e-005,0.0487686
4.1332e-005,0.0490811
4.1336e-005,0.0488281
4.134e-005,0.0484759
4.1344e-005,0.0494829
4.1348e-005,0.0491257
4.1352e-005,0.0488281
4.1356e-005,0.0495424
4.136e-005,0.0492001
4.1364e-005,0.0488628
4.1368e-005,0.0492646
4.1372e-005,0.0488579
4.1376e-005,0.0484709
4.138e-005,0.0482725
4.1384e-005,0.0490464
4.1388e-005,0.0485453
4.1392e-005,0.0486693
4.1396e-005,0.0491505
4.14e-005,0.048337
4.1404e-005,0.0490464
4.1408e-005,0.0495821
4.1412e-005,0.0489521
4.1416e-005,0.048967
4.142e-005,0.0496416
4.1424e-005,0.0489521
4.1428e-005,0.0492597
4.1432e-005,0.0482031
4.1436e-005,0.0492646
4.144e-005,0.0493043
4.1444e-005,0.0488827
4.1448e-005,0.0489372
4.1452e-005,0.048843
4.1456e-005,0.0492845
4.146e-005,0.04922
4.1464e-005,0.0495722
4.1468e-005,0.0493142
4.1472e-005,0.0492299
4.1476e-005,0.0487834
4.148e-005,0.0498797
4.1484e-005,0.0497309
4.1488e-005,0.0494035
4.1492e-005,0.0488876
4.1496e-005,0.0495077
4.15e-005,0.0494134
4.1504e-005,0.0490761
4.1508e-005,0.0493738
4.1512e-005,0.0489471
4.1516e-005,0.0494432
4.152e-005,0.0494878
4.1524e-005,0.0495176
4.1528e-005,0.0494581
4.1532e-005,0.0492001
4.1536e-005,0.0493043
4.154e-005,0.0491505
4.1544e-005,0.0493291
4.1548e-005,0.0496962
4.1552e-005,0.0494184
4.1556e-005,0.0492001
4.156e-005,0.0493837
4.1564e-005,0.0492993
4.1568e-005,0.0489323
4.1572e-005,0.0487338
4.1576e-005,0.0491406
4.158e-005,0.049721
4.1584e-005,0.0498252
4.1588e-005,0.0500087
4.1592e-005,0.0495027
4.1596e-005,0.0492993
4.16e-005,0.0493837
4.1604e-005,0.049974
4.1608e-005,0.0495275
4.1612e-005,0.0492547
4.1616e-005,0.0491158
4.162e-005,0.0489471
4.1624e-005,0.0491853
4.1628e-005,0.0490712
4.1632e-005,0.0501724
4.1636e-005,0.0485255
4.164e-005,0.0494085
4.1644e-005,0.0495821
4.1648e-005,0.049473
4.1652e-005,0.0492448
4.1656e-005,0.0495077
4.166e-005,0.0493291
4.1664e-005,0.048833
4.1668e-005,0.0497607
4.1672e-005,0.0492497
4.1676e-005,0.049597
4.168e-005,0.0496019
4.1684e-005,0.0490811
4.1688e-005,0.0494035
4.1692e-005,0.0488628
4.1696e-005,0.0492349
4.17e-005,0.0489471
4.1704e-005,0.0493787
4.1708e-005,0.0491009
4.1712e-005,0.0498797
4.1716e-005,0.0489819
4.172e-005,0.0496267
4.1724e-005,0.049716
4.1728e-005,0.0490712
4.1732e-005,0.0488678
4.1736e-005,0.049592
4.174e-005,0.0493688
4.1744e-005,0.0487636
4.1748e-005,0.0493837
4.1752e-005,0.0493638
4.1756e-005,0.0496714
4.176e-005,0.0496466
4.1764e-005,0.0498252
4.1768e-005,0.0489323
4.1772e-005,0.0490265
4.1776e-005,0.0498351
4.178e-005,0.0489075
4.1784e-005,0.0488827
4.1788e-005,0.0489918
4.1792e-005,0.0492845
4.1796e-005,0.0485453
4.18e-005,0.0483171
4.1804e-005,0.044185
4.1808e-005,0.0401123
4.1812e-005,0.0378751
4.1816e-005,0.0361687
4.182e-005,0.0354891
4.1824e-005,0.0345366
4.1828e-005,0.0279589
4.1832e-005,0.0215299
4.1836e-005,0.0201261
4.184e-005,0.0192034
4.1844e-005,0.0187867
4.1848e-005,0.0188363
4.1852e-005,0.011956
4.1856e-005,0.00275905
4.186e-005,0.00121631
4.1864e-005,-0.000291713
4.1868e-005,-0.000192501
4.1872e-005,0.000164662
4.1876e-005,0.000184504
4.188e-005,-0.000192501
4.1884e-005,-4.36833e-005
4.1888e-005,-0.000643915
4.1892e-005,0.0053336
4.1896e-005,0.0156764
4.19e-005,0.0186974
4.1904e-005,0.0193473
4.1908e-005,0.0213563
4.1912e-005,0.0212075
4.1916e-005,0.0217879
4.192e-005,0.023038
4.1924e-005,0.0242285
4.1928e-005,0.0231967
4.1932e-005,0.0237672
4.1936e-005,0.0239904
4.194e-005,0.0239309
4.1944e-005,0.0247742
4.1948e-005,0.0245311
4.1952e-005,0.0248337
4.1956e-005,0.024799
4.196e-005,0.0253496
4.1964e-005,0.0254835
4.1968e-005,0.0254637
4.1972e-005,0.0253595
4.1976e-005,0.025295
4.198e-005,0.0244567
4.1984e-005,0.0248337
4.1988e-005,0.0247097
4.1992e-005,0.0250966
4.1996e-005,0.0242335
4.2e-005,0.0249776
4.2004e-005,0.0247692
4.2008e-005,0.0252057
4.2012e-005,0.0247494
4.2016e-005,0.0252653
4.202e-005,0.0251958
4.2024e-005,0.0245509
4.2028e-005,0.0246105
4.2032e-005,0.0247444
4.2036e-005,0.0244071
4.204e-005,0.0246502
4.2044e-005,0.0248883
4.2048e-005,0.0243376
4.2052e-005,0.0247097
4.2056e-005,0.0244021
4.206e-005,0.0246105
4.2064e-005,0.0245658
4.2068e-005,0.0242235
4.2072e-005,0.0239606
4.2076e-005,0.0243724
4.208e-005,0.0241144
4.2084e-005,0.0244468
4.2088e-005,0.0246799
4.2092e-005,0.0245658
4.2096e-005,0.0235142
4.21e-005,0.0251909
4.2104e-005,0.0247146
4.2108e-005,0.0239557
4.2112e-005,0.024665
4.2116e-005,0.0245113
4.212e-005,0.0240946
4.2124e-005,0.0241243
4.2128e-005,0.0240846
4.2132e-005,0.0244716
4.2136e-005,0.024417
4.214e-005,0.0243476
4.2144e-005,0.0241789
4.2148e-005,0.0245212
4.2152e-005,0.0243476
4.2156e-005,0.0240698
4.216e-005,0.0250619
4.2164e-005,0.0239805
4.2168e-005,0.0247791
4.2172e-005,0.0244865
4.2176e-005,0.0244368
4.218e-005,0.0237672
4.2184e-005,0.0238366
4.2188e-005,0.0242781
4.2192e-005,0.0242434
4.2196e-005,0.0251512
4.22e-005,0.0251809
4.2204e-005,0.0240648
4.2208e-005,0.0241094
4.2212e-005,0.0241194
4.2216e-005,0.0239061
4.222e-005,0.0245063
4.2224e-005,0.0241541
4.2228e-005,0.0246998
4.2232e-005,0.0248188
4.2236e-005,0.0248238
4.224e-005,0.0245609
4.2244e-005,0.0246551
4.2248e-005,0.0241144
4.2252e-005,0.0248833
4.2256e-005,0.0242731
4.226e-005,0.0246105
4.2264e-005,0.0240102
4.2268e-005,0.0244418
4.2272e-005,0.0248188
4.2276e-005,0.0244567
4.228e-005,0.0242037
4.2284e-005,0.0244914
4.2288e-005,0.0240896
4.2292e-005,0.0241541
4.2296e-005,0.0240747
4.23e-005,0.0237324
4.2304e-005,0.0245609
4.2308e-005,0.0243327
4.2312e-005,0.0246601
4.2316e-005,0.0244964
4.232e-005,0.0245609
4.2324e-005,0.0239259
4.2328e-005,0.0247841
4.2332e-005,0.0244914
4.2336e-005,0.0248783
4.234e-005,0.0240102
4.2344e-005,0.024169
4.2348e-005,0.0239011
4.2352e-005,0.024546
4.2356e-005,0.0248883
4.236e-005,0.0238168
4.2364e-005,0.024799
4.2368e-005,0.0244468
4.2372e-005,0.0239309
4.2376e-005,0.0246055
4.238e-005,0.0241243
4.2384e-005,0.0243376
4.2388e-005,0.0245906
4.2392e-005,0.0240102
4.2396e-005,0.0244071
4.24e-005,0.0245063
4.2404e-005,0.0243426
4.2408e-005,0.0241987
4.2412e-005,0.0247097
4.2416e-005,0.0241194
4.242e-005,0.0245658
4.2424e-005,0.0245063
4.2428e-005,0.0240251
4.2432e-005,0.024417
4.2436e-005,0.024541
4.244e-005,0.0246502
4.2444e-005,0.0247444
4.2448e-005,0.0244865
4.2452e-005,0.0244964
4.2456e-005,0.0249428
4.246e-005,0.0243476
4.2464e-005,0.0245311
4.2468e-005,0.0243823
4.2472e-005,0.0247345
4.2476e-005,0.0238416
4.248e-005,0.0238912
4.2484e-005,0.0242235
4.2488e-005,0.0247295
4.2492e-005,0.024045
4.2496e-005,0.0246502
4.25e-005,0.0245708
4.2504e-005,0.0244865
4.2508e-005,0.0246055
4.2512e-005,0.0243823
4.2516e-005,0.0246502
4.252e-005,0.0241839
4.2524e-005,0.0250371
4.2528e-005,0.0243376
4.2532e-005,0.0244021
4.2536e-005,0.0246601
4.254e-005,0.025052
4.2544e-005,0.0248486
4.2548e-005,0.0242087
4.2552e-005,0.0245956
4.2556e-005,0.0251462
4.256e-005,0.0251512
4.2564e-005,0.023787
4.2568e-005,0.0244567
4.2572e-005,0.0245113
4.2576e-005,0.0250123
4.258e-005,0.0249924
4.2584e-005,0.0250619
4.2588e-005,0.0255579
4.2592e-005,0.025419
4.2596e-005,0.0218325
4.26e-005,0.0198384
4.2604e-005,0.0194167
4.2608e-005,0.0191786
4.2612e-005,0.0183304
4.2616e-005,0.0186875
4.262e-005,0.0123975
4.2624e-005,0.00260031
4.2628e-005,0.000859145
4.2632e-005,-0.000147856
4.2636e-005,-0.000782812
4.264e-005,9.02528e-005
4.2644e-005,-0.000167698
4.2648e-005,-0.000366122
4.2652e-005,-3.37621e-005
4.2656e-005,-0.000842339
4.266e-005,0.00578005
4.2664e-005,0.0162667
4.2668e-005,0.0189901
4.2672e-005,0.0205676
4.2676e-005,0.0233654
4.268e-005,0.0245311
4.2684e-005,0.0249726
4.2688e-005,0.0271949
4.2692e-005,0.0285095
4.2696e-005,0.0288964
4.27e-005,0.029834
4.2704e-005,0.0304937
4.2708e-005,0.0306078
4.2712e-005,0.0309799
4.2716e-005,0.0309551
4.272e-005,0.0314313
4.2724e-005,0.0319571
4.2728e-005,0.0326367
4.2732e-005,0.0329294
4.2736e-005,0.0329542
4.274e-005,0.0338124
4.2744e-005,0.0333163
4.2748e-005,0.03348
4.2752e-005,0.033485
4.2756e-005,0.0336636
4.276e-005,0.0339463
4.2764e-005,0.0339413
4.2768e-005,0.0330435
4.2772e-005,0.0330832
4.2776e-005,0.0333709
4.278e-005,0.033609
4.2784e-005,0.0330832
4.2788e-005,0.0331377
4.2792e-005,0.0330931
4.2796e-005,0.0338669
4.28e-005,0.0336933
4.2804e-005,0.0331725
4.2808e-005,0.0334453
4.2812e-005,0.0335048
4.2816e-005,0.0338719
4.282e-005,0.0335098
4.2824e-005,0.0332221
4.2828e-005,0.0331625
4.2832e-005,0.0340158
4.2836e-005,0.0331774
4.284e-005,0.0334205
4.2844e-005,0.0338868
4.2848e-005,0.0335693
4.2852e-005,0.0332865
4.2856e-005,0.032974
4.286e-005,0.0336338
4.2864e-005,0.033485
4.2868e-005,0.0332369
4.2872e-005,0.0336586
4.2876e-005,0.0327855
4.288e-005,0.033227
4.2884e-005,0.033227
4.2888e-005,0.0331328
4.2892e-005,0.0326566
4.2896e-005,0.0331973
4.29e-005,0.0328947
4.2904e-005,0.0332766
4.2908e-005,0.0334304
4.2912e-005,0.0329443
4.2916e-005,0.0330484
4.292e-005,0.0327508
4.2924e-005,0.0328798
4.2928e-005,0.033227
