Time,Ampl
4.126e-005,0.014094
4.1264e-005,0.0147984
4.1268e-005,0.0144859
4.1272e-005,0.0145454
4.1276e-005,0.014347
4.128e-005,0.014719
4.1284e-005,0.0145702
4.1288e-005,0.0140791
4.1292e-005,0.0145801
4.1296e-005,0.0149968
4.13e-005,0.0153044
4.1304e-005,0.0148133
4.1308e-005,0.0144512
4.1312e-005,0.0145653
4.1316e-005,0.0145901
4.132e-005,0.0146595
4.1324e-005,0.0144164
4.1328e-005,0.014595
4.1332e-005,0.0147786
4.1336e-005,0.0144661
4.134e-005,0.0147141
4.1344e-005,0.0144611
4.1348e-005,0.0152548
4.1352e-005,0.0150018
4.1356e-005,0.015101
4.136e-005,0.0150167
4.1364e-005,0.0138757
4.1368e-005,0.0147091
4.1372e-005,0.0146546
4.1376e-005,0.0149026
4.138e-005,0.0154234
4.1384e-005,0.0146546
4.1388e-005,0.0151357
4.1392e-005,0.0142577
4.1396e-005,0.014729
4.14e-005,0.0149472
4.1404e-005,0.0141585
4.1408e-005,0.014982
4.1412e-005,0.0143768
4.1416e-005,0.0142279
4.142e-005,0.0147389
4.1424e-005,0.015349
4.1428e-005,0.0144164
4.1432e-005,0.0147835
4.1436e-005,0.0147339
4.144e-005,0.0151605
4.1444e-005,0.0147438
4.1448e-005,0.0149671
4.1452e-005,0.0151109
4.1456e-005,0.0152994
4.146e-005,0.0146843
4.1464e-005,0.0147885
4.1468e-005,0.0150365
4.1472e-005,0.0144016
4.1476e-005,0.0156616
4.148e-005,0.0154979
4.1484e-005,0.0150464
4.1488e-005,0.0147935
4.1492e-005,0.0154979
4.1496e-005,0.0151605
4.15e-005,0.0141238
4.1504e-005,0.0145653
4.1508e-005,0.0149075
4.1512e-005,0.0145305
4.1516e-005,0.0150117
4.152e-005,0.0152945
4.1524e-005,0.0146397
4.1528e-005,0.0151804
4.1532e-005,0.0153143
4.1536e-005,0.0155524
4.154e-005,0.0146149
4.1544e-005,0.0151556
4.1548e-005,0.0149919
4.1552e-005,0.0154086
4.1556e-005,0.0151705
4.156e-005,0.0149075
4.1564e-005,0.015106
4.1568e-005,0.0147885
4.1572e-005,0.0148034
4.1576e-005,0.0148282
4.158e-005,0.0148877
4.1584e-005,0.0148679
4.1588e-005,0.014342
4.1592e-005,0.0146595
4.1596e-005,0.0148728
4.16e-005,0.0149869
4.1604e-005,0.014724
4.1608e-005,0.0149621
4.1612e-005,0.0149919
4.1616e-005,0.0144661
4.162e-005,0.0150018
4.1624e-005,0.0150216
4.1628e-005,0.0145901
4.1632e-005,0.0148827
4.1636e-005,0.0146893
4.164e-005,0.0136376
4.1644e-005,0.0149175
4.1648e-005,0.0149572
4.1652e-005,0.0146099
4.1656e-005,0.0147141
4.166e-005,0.0142776
4.1664e-005,0.013846
4.1668e-005,0.0140345
4.1672e-005,0.0144462
4.1676e-005,0.0146645
4.168e-005,0.0142428
4.1684e-005,0.0144809
4.1688e-005,0.0151605
4.1692e-005,0.014094
4.1696e-005,0.0139005
4.17e-005,0.014853
4.1704e-005,0.0149423
4.1708e-005,0.0145405
4.1712e-005,0.013965
4.1716e-005,0.0140841
4.172e-005,0.0150266
4.1724e-005,0.0141734
4.1728e-005,0.0148381
4.1732e-005,0.0147835
4.1736e-005,0.0148282
4.174e-005,0.0149919
4.1744e-005,0.0142627
4.1748e-005,0.014724
4.1752e-005,0.0145305
4.1756e-005,0.0137418
4.176e-005,0.0146694
4.1764e-005,0.0143817
4.1768e-005,0.0141039
4.1772e-005,0.0147587
4.1776e-005,0.0143123
4.178e-005,0.0143668
4.1784e-005,0.0136476
4.1788e-005,0.014094
4.1792e-005,0.0145305
4.1796e-005,0.014471
4.18e-005,0.0143321
4.1804e-005,0.0146149
4.1808e-005,0.0148381
4.1812e-005,0.0140791
4.1816e-005,0.0142825
4.182e-005,0.0146694
4.1824e-005,0.015478
4.1828e-005,0.0145553
4.1832e-005,0.0141337
4.1836e-005,0.0158302
4.184e-005,0.0163362
4.1844e-005,0.0168719
4.1848e-005,0.0169811
4.1852e-005,0.0173779
4.1856e-005,0.0177103
4.186e-005,0.0177599
4.1864e-005,0.0188859
4.1868e-005,0.0186578
4.1872e-005,0.0184693
4.1876e-005,0.0185883
4.188e-005,0.0183899
