Time,Ampl
4.126e-005,0.0391004
4.1264e-005,0.0402215
4.1268e-005,0.0394377
4.1272e-005,0.0386936
4.1276e-005,0.0387531
4.128e-005,0.0388623
4.1284e-005,0.0386787
4.1288e-005,0.0391897
4.1292e-005,0.039269
4.1296e-005,0.0390111
4.13e-005,0.0394972
4.1304e-005,0.0391053
4.1308e-005,0.0394823
4.1312e-005,0.0388672
4.1316e-005,0.0393682
4.132e-005,0.0387382
4.1324e-005,0.03914
4.1328e-005,0.0391897
4.1332e-005,0.0388871
4.1336e-005,0.0391748
4.134e-005,0.0394674
4.1344e-005,0.0395915
4.1348e-005,0.0391252
4.1352e-005,0.0386738
4.1356e-005,0.0390954
4.136e-005,0.039651
4.1364e-005,0.0394476
4.1368e-005,0.0394079
4.1372e-005,0.0395716
4.1376e-005,0.0393186
4.138e-005,0.0386688
4.1384e-005,0.0390756
4.1388e-005,0.0391897
4.1392e-005,0.0390954
4.1396e-005,0.03915
4.14e-005,0.0388077
4.1404e-005,0.0394129
4.1408e-005,0.0397552
4.1412e-005,0.0392393
4.1416e-005,0.0393037
4.142e-005,0.0398196
4.1424e-005,0.039646
4.1428e-005,0.0393484
4.1432e-005,0.0399288
4.1436e-005,0.0396113
4.144e-005,0.0395518
4.1444e-005,0.0395022
4.1448e-005,0.0392045
4.1452e-005,0.0364464
4.1456e-005,0.0355188
4.146e-005,0.0342241
4.1464e-005,0.0332766
4.1468e-005,0.0330633
4.1472e-005,0.0323292
4.1476e-005,0.0260838
4.148e-005,0.0212521
4.1484e-005,0.0203444
4.1488e-005,0.01901
4.1492e-005,0.0187074
4.1496e-005,0.0184494
4.15e-005,0.0121941
4.1504e-005,0.00273425
4.1508e-005,0.000407731
4.1512e-005,-0.000643915
4.1516e-005,-0.000554624
4.152e-005,0.0004871
4.1524e-005,-8.3368e-005
4.1528e-005,-0.000460373
4.1532e-005,-0.000192501
4.1536e-005,-0.00137808
4.154e-005,0.00661343
4.1544e-005,0.0175119
4.1548e-005,0.0195755
4.1552e-005,0.0232066
4.1556e-005,0.027185
4.156e-005,0.0292486
4.1564e-005,0.0304144
4.1568e-005,0.032602
4.1572e-005,0.0340257
4.1576e-005,0.0356478
4.158e-005,0.0361141
4.1584e-005,0.0373046
4.1588e-005,0.0388027
4.1592e-005,0.039527
4.1596e-005,0.03977
4.16e-005,0.0403554
4.1604e-005,0.0403653
4.1608e-005,0.0411987
4.1612e-005,0.041918
4.1616e-005,0.0416997
4.162e-005,0.0421908
4.1624e-005,0.0428109
4.1628e-005,0.0424339
4.1632e-005,0.042414
4.1636e-005,0.0435252
4.164e-005,0.0430837
4.1644e-005,0.0429051
4.1648e-005,0.0439369
4.1652e-005,0.0439915
4.1656e-005,0.0437187
4.166e-005,0.044805
4.1664e-005,0.0443288
4.1668e-005,0.0438774
4.1672e-005,0.0446017
4.1676e-005,0.0441205
4.168e-005,0.0445223
4.1684e-005,0.0442346
4.1688e-005,0.0438675
4.1692e-005,0.0434111
4.1696e-005,0.0451424
4.17e-005,0.0445967
4.1704e-005,0.044562
4.1708e-005,0.0443239
4.1712e-005,0.0446165
4.1716e-005,0.0442495
4.172e-005,0.0448943
4.1724e-005,0.0452763
4.1728e-005,0.0439965
4.1732e-005,0.044691
4.1736e-005,0.044304
4.174e-005,0.0445223
4.1744e-005,0.0449588
4.1748e-005,0.0440957
4.1752e-005,0.043927
4.1756e-005,0.044691
4.176e-005,0.0441651
4.1764e-005,0.0439717
4.1768e-005,0.0440907
4.1772e-005,0.0447654
4.1776e-005,0.0440362
4.178e-005,0.0440709
4.1784e-005,0.0447108
4.1788e-005,0.0440213
4.1792e-005,0.0445769
4.1796e-005,0.0444082
4.18e-005,0.0441899
4.1804e-005,0.0444876
4.1808e-005,0.044686
4.1812e-005,0.0443437
4.1816e-005,0.044815
4.182e-005,0.0446761
4.1824e-005,0.0441354
4.1828e-005,0.0445917
4.1832e-005,0.0440808
4.1836e-005,0.0440907
4.184e-005,0.0445471
4.1844e-005,0.0438824
4.1848e-005,0.044309
4.1852e-005,0.0446066
4.1856e-005,0.0444528
4.186e-005,0.0446562
4.1864e-005,0.0446215
4.1868e-005,0.0440808
4.1872e-005,0.044061
4.1876e-005,0.0452862
4.188e-005,0.0449787
4.1884e-005,0.0443983
4.1888e-005,0.0448745
4.1892e-005,0.0433913
4.1896e-005,0.0439518
4.19e-005,0.0446612
4.1904e-005,0.0443834
4.1908e-005,0.0438923
4.1912e-005,0.0448298
4.1916e-005,0.0441254
4.192e-005,0.0442147
4.1924e-005,0.0446066
4.1928e-005,0.0445322
4.1932e-005,0.0444032
4.1936e-005,0.0445223
4.194e-005,0.0442643
4.1944e-005,0.0446513
4.1948e-005,0.0443586
4.1952e-005,0.0442048
4.1956e-005,0.0447207
4.196e-005,0.0447902
4.1964e-005,0.0445074
4.1968e-005,0.0443983
4.1972e-005,0.0446215
4.1976e-005,0.0448547
4.198e-005,0.0443189
4.1984e-005,0.0454648
4.1988e-005,0.0448695
4.1992e-005,0.0445421
4.1996e-005,0.0448646
4.2e-005,0.0441354
4.2004e-005,0.0444727
4.2008e-005,0.0449539
4.2012e-005,0.0442445
4.2016e-005,0.0446761
4.202e-005,0.0448844
4.2024e-005,0.0444132
4.2028e-005,0.0438328
4.2032e-005,0.0442693
4.2036e-005,0.044934
4.204e-005,0.0439617
