LECROYWR104MXi,20621,Waveform
Segments,1,SegmentSize,2501
Segment,TrigTime,TimeSinceSegment1
#1,21-May-2015 13:59:34,0                 
Time,Ampl
4.126e-005,0.0521765
4.1264e-005,0.0525039
4.1268e-005,0.0522063
4.1272e-005,0.0524493
4.1276e-005,0.0532579
4.128e-005,0.0529751
4.1284e-005,0.0524989
4.1288e-005,0.0529206
4.1292e-005,0.0524989
4.1296e-005,0.0530744
4.13e-005,0.0524493
4.1304e-005,0.0526626
4.1308e-005,0.0533224
4.1312e-005,0.0530347
4.1316e-005,0.0528908
4.132e-005,0.0527866
4.1324e-005,0.0529454
4.1328e-005,0.0536101
4.1332e-005,0.0536746
4.1336e-005,0.0527172
4.134e-005,0.0534365
4.1344e-005,0.0541558
4.1348e-005,0.0536151
4.1352e-005,0.0536051
4.1356e-005,0.053124
4.136e-005,0.0534514
4.1364e-005,0.0536349
4.1368e-005,0.0534662
4.1372e-005,0.0529503
4.1376e-005,0.052737
4.138e-005,0.0538482
4.1384e-005,0.0534811
4.1388e-005,0.0534365
4.1392e-005,0.0532232
4.1396e-005,0.0536647
4.14e-005,0.053114
4.1404e-005,0.0532728
4.1408e-005,0.0529652
4.1412e-005,0.0531488
4.1416e-005,0.0534166
4.142e-005,0.0524146
4.1424e-005,0.0531488
4.1428e-005,0.0535853
4.1432e-005,0.0526378
4.1436e-005,0.0535803
4.144e-005,0.0540764
4.1444e-005,0.0534315
4.1448e-005,0.0537986
4.1452e-005,0.0532381
4.1456e-005,0.0537192
4.146e-005,0.053501
4.1464e-005,0.0530892
4.1468e-005,0.0529851
4.1472e-005,0.0540466
4.1476e-005,0.0541012
4.148e-005,0.0536002
4.1484e-005,0.0541161
4.1488e-005,0.0537986
4.1492e-005,0.053873
4.1496e-005,0.0534712
4.15e-005,0.0535059
4.1504e-005,0.0529057
4.1508e-005,0.053496
4.1512e-005,0.0539673
4.1516e-005,0.0534464
4.152e-005,0.053119
4.1524e-005,0.0535754
4.1528e-005,0.0535307
4.1532e-005,0.0535357
4.1536e-005,0.0541458
4.154e-005,0.053754
4.1544e-005,0.0532182
4.1548e-005,0.053744
4.1552e-005,0.0537887
4.1556e-005,0.05425
4.156e-005,0.054384
4.1564e-005,0.0538879
4.1568e-005,0.0534811
4.1572e-005,0.0539573
4.1576e-005,0.0544088
4.158e-005,0.0540566
4.1584e-005,0.0537242
4.1588e-005,0.0534861
4.1592e-005,0.0537887
4.1596e-005,0.0540268
4.16e-005,0.0535307
4.1604e-005,0.0539673
4.1608e-005,0.053873
4.1612e-005,0.0540318
4.1616e-005,0.0539276
4.162e-005,0.0543691
4.1624e-005,0.0530892
