LECROYWR104MXi,20621,Waveform
Segments,1,SegmentSize,2501
Segment,TrigTime,TimeSinceSegment1
#1,21-May-2015 13:59:34,0                 
Time,Ampl
4.126e-005,0.0458865
4.1264e-005,0.04481
4.1268e-005,0.0453458
4.1272e-005,0.0457872
4.1276e-005,0.0460154
4.128e-005,0.0462833
4.1284e-005,0.0454202
4.1288e-005,0.0439022
4.1292e-005,0.0405389
4.1296e-005,0.0386837
4.13e-005,0.0364812
4.1304e-005,0.0355883
4.1308e-005,0.0353303
4.1312e-005,0.0336239
4.1316e-005,0.0253595
4.132e-005,0.0199971
4.1324e-005,0.0196945
4.1328e-005,0.0194763
4.1332e-005,0.0186478
4.1336e-005,0.0183998
4.134e-005,0.00945089
4.1344e-005,0.00205465
4.1348e-005,0.00101788
4.1352e-005,0.000214268
4.1356e-005,0.000745051
4.136e-005,0.000774815
4.1364e-005,0.000824421
4.1368e-005,0.00103773
4.1372e-005,5.0568e-005
4.1376e-005,-0.000534782
4.138e-005,0.00909373
4.1384e-005,0.0195011
4.1388e-005,0.0227354
4.1392e-005,0.0269122
4.1396e-005,0.0306574
4.14e-005,0.0338818
4.1404e-005,0.035618
4.1408e-005,0.0369872
4.1412e-005,0.0390756
4.1416e-005,0.0408267
4.142e-005,0.040782
4.1424e-005,0.0428803
4.1428e-005,0.0437038
4.1432e-005,0.044691
4.1436e-005,0.0453755
4.144e-005,0.0468488
4.1444e-005,0.047325
4.1448e-005,0.0477268
4.1452e-005,0.0482626
4.1456e-005,0.0489075
4.146e-005,0.0492696
4.1464e-005,0.0487487
4.1468e-005,0.0495176
4.1472e-005,0.05048
4.1476e-005,0.0499591
4.148e-005,0.0508867
4.1484e-005,0.0509314
4.1488e-005,0.0513778
4.1492e-005,0.0511546
4.1496e-005,0.0513183
4.15e-005,0.0517697
4.1504e-005,0.0517945
4.1508e-005,0.0513878
4.1512e-005,0.0526279
4.1516e-005,0.051983
4.152e-005,0.0519086
4.1524e-005,0.051864
4.1528e-005,0.0517201
4.1532e-005,0.052117
4.1536e-005,0.052489
4.154e-005,0.0519582
4.1544e-005,0.0518987
4.1548e-005,0.0538135
4.1552e-005,0.0531339
4.1556e-005,0.0530496
4.156e-005,0.0531488
4.1564e-005,0.0525138
4.1568e-005,0.0525535
4.1572e-005,0.0533918
4.1576e-005,0.0536944
4.158e-005,0.0525436
4.1584e-005,0.0523848
4.1588e-005,0.0526924
4.1592e-005,0.0531736
4.1596e-005,0.0531835
4.16e-005,0.0529107
4.1604e-005,0.0530347
4.1608e-005,0.0535059
4.1612e-005,0.0534067
4.1616e-005,0.0542649
4.162e-005,0.0533273
4.1624e-005,0.0527172
4.1628e-005,0.05299
4.1632e-005,0.0526279
4.1636e-005,0.053501
4.164e-005,0.0534315
4.1644e-005,0.0534067
4.1648e-005,0.0533422
4.1652e-005,0.0525039
4.1656e-005,0.0533224
4.166e-005,0.053501
4.1664e-005,0.0539425
4.1668e-005,0.0533075
4.1672e-005,0.0538482
4.1676e-005,0.0525485
4.168e-005,0.0533323
4.1684e-005,0.0538532
4.1688e-005,0.0533869
4.1692e-005,0.0537639
4.1696e-005,0.0530148
4.17e-005,0.0536597
4.1704e-005,0.0532529
4.1708e-005,0.0535704
4.1712e-005,0.0528859
4.1716e-005,0.0535853
4.172e-005,0.0537093
4.1724e-005,0.0538284
4.1728e-005,0.0531736
4.1732e-005,0.0535407
4.1736e-005,0.0529999
4.174e-005,0.0535704
4.1744e-005,0.0529454
4.1748e-005,0.0530595
4.1752e-005,0.0538581
4.1756e-005,0.0530694
4.176e-005,0.0529156
4.1764e-005,0.0534712
4.1768e-005,0.0535655
4.1772e-005,0.0533918
4.1776e-005,0.0537192
4.178e-005,0.053119
4.1784e-005,0.0535208
4.1788e-005,0.0536547
4.1792e-005,0.0529404
4.1796e-005,0.0538681
4.18e-005,0.0536994
4.1804e-005,0.0537639
4.1808e-005,0.0533968
4.1812e-005,0.0540913
4.1816e-005,0.0533869
4.182e-005,0.0529255
4.1824e-005,0.0532827
4.1828e-005,0.0531636
4.1832e-005,0.053248
4.1836e-005,0.0534266
4.184e-005,0.0533224
4.1844e-005,0.0535853
4.1848e-005,0.0538432
4.1852e-005,0.0527817
4.1856e-005,0.0531785
4.186e-005,0.0534414
4.1864e-005,0.0532877
4.1868e-005,0.0534315
4.1872e-005,0.0538383
4.1876e-005,0.0526775
4.188e-005,0.052489
4.1884e-005,0.0538036
4.1888e-005,0.0535208
4.1892e-005,0.0533819
4.1896e-005,0.0535803
4.19e-005,0.0532976
4.1904e-005,0.053124
4.1908e-005,0.0538085
4.1912e-005,0.0531488
4.1916e-005,0.0539077
4.192e-005,0.0536895
4.1924e-005,0.0534762
4.1928e-005,0.0532976
4.1932e-005,0.0540268
4.1936e-005,0.0533968
4.194e-005,0.0528859
4.1944e-005,0.0534712
4.1948e-005,0.0534166
4.1952e-005,0.0531934
4.1956e-005,0.0538135
4.196e-005,0.0537093
4.1964e-005,0.0538234
4.1968e-005,0.0539226
4.1972e-005,0.0536696
4.1976e-005,0.053243
4.198e-005,0.0539276
4.1984e-005,0.0530099
4.1988e-005,0.0532777
4.1992e-005,0.0545526
4.1996e-005,0.0539673
4.2e-005,0.0535655
4.2004e-005,0.0539573
4.2008e-005,0.0542401
4.2012e-005,0.0539722
4.2016e-005,0.0539871
4.202e-005,0.0541359
4.2024e-005,0.0535307
4.2028e-005,0.0532926
4.2032e-005,0.0537143
4.2036e-005,0.0537341
4.204e-005,0.0532529
4.2044e-005,0.0533869
4.2048e-005,0.0539573
4.2052e-005,0.053377
4.2056e-005,0.0514919
4.206e-005,0.0452019
4.2064e-005,0.0408068
4.2068e-005,0.0384208
4.2072e-005,0.0374088
4.2076e-005,0.0360198
4.208e-005,0.0345217
4.2084e-005,0.0260391
4.2088e-005,0.0204634
4.2092e-005,0.01963
4.2096e-005,0.0187123
4.21e-005,0.0188016
4.2104e-005,0.0179633
4.2108e-005,0.0102297
4.2112e-005,0.00220843
4.2116e-005,0.0014941
4.212e-005,0.000353164
4.2124e-005,0.00133536
4.2128e-005,0.000799618
4.2132e-005,0.000432534
4.2136e-005,0.000754972
4.214e-005,0.000417652
4.2144e-005,-0.000291713
4.2148e-005,0.00939137
4.2152e-005,0.0195358
4.2156e-005,0.0242384
4.216e-005,0.0285293
4.2164e-005,0.0324929
4.2168e-005,0.0363869
4.2172e-005,0.0378007
4.2176e-005,0.0398048
4.218e-005,0.0410846
4.2184e-005,0.0430242
4.2188e-005,0.0436443
4.2192e-005,0.0460055
4.2196e-005,0.0466157
4.22e-005,0.0470472
4.2204e-005,0.0482378
4.2208e-005,0.0489571
4.2212e-005,0.0489075
4.2216e-005,0.0499988
4.222e-005,0.0509264
4.2224e-005,0.0510157
4.2228e-005,0.0513183
4.2232e-005,0.051735
4.2236e-005,0.0527321
4.224e-005,0.0527966
4.2244e-005,0.0536051
4.2248e-005,0.0535555
4.2252e-005,0.0534811
4.2256e-005,0.0533273
4.226e-005,0.0546617
4.2264e-005,0.0540318
4.2268e-005,0.0550983
4.2272e-005,0.0547213
4.2276e-005,0.0556241
4.228e-005,0.0550536
4.2284e-005,0.0558324
4.2288e-005,0.0553066
4.2292e-005,0.0565517
4.2296e-005,0.0551727
4.23e-005,0.0556985
4.2304e-005,0.0560656
4.2308e-005,0.0564724
4.2312e-005,0.0558672
4.2316e-005,0.0565567
4.232e-005,0.0560606
4.2324e-005,0.0566261
4.2328e-005,0.0562541
4.2332e-005,0.0565914
4.2336e-005,0.0562343
4.234e-005,0.0567254
4.2344e-005,0.0573405
