LECROYWR104MXi,20621,Waveform
Segments,1,SegmentSize,2501
Segment,TrigTime,TimeSinceSegment1
#1,21-May-2015 13:59:34,0                 
Time,Ampl
4.126e-005,0.0501178
4.1264e-005,0.0509314
4.1268e-005,0.0500484
4.1272e-005,0.0507429
4.1276e-005,0.0499194
4.128e-005,0.0499988
4.1284e-005,0.0504353
4.1288e-005,0.0506089
4.1292e-005,0.0511496
4.1296e-005,0.0508173
4.13e-005,0.0503857
4.1304e-005,0.0504155
4.1308e-005,0.0510455
4.1312e-005,0.0504105
4.1316e-005,0.0506437
4.132e-005,0.0504899
4.1324e-005,0.0499641
4.1328e-005,0.050723
4.1332e-005,0.0512637
4.1336e-005,0.0499343
4.134e-005,0.0505395
4.1344e-005,0.0504353
4.1348e-005,0.0501476
4.1352e-005,0.050728
4.1356e-005,0.0513431
4.136e-005,0.0498698
4.1364e-005,0.0509611
4.1368e-005,0.0514671
4.1372e-005,0.0511943
4.1376e-005,0.0508371
4.138e-005,0.0507726
4.1384e-005,0.0503113
4.1388e-005,0.0509264
4.1392e-005,0.0507131
4.1396e-005,0.0501724
4.14e-005,0.0496912
4.1404e-005,0.0506685
4.1408e-005,0.0500583
4.1412e-005,0.0508272
4.1416e-005,0.0504155
4.142e-005,0.0500633
4.1424e-005,0.050351
4.1428e-005,0.0504502
4.1432e-005,0.0498549
4.1436e-005,0.0503659
4.144e-005,0.0508619
4.1444e-005,0.0502022
4.1448e-005,0.0504601
4.1452e-005,0.0507925
4.1456e-005,0.0502071
4.146e-005,0.0505445
4.1464e-005,0.0510653
4.1468e-005,0.0506337
4.1472e-005,0.0510504
4.1476e-005,0.0510852
4.148e-005,0.0483271
4.1484e-005,0.0437137
4.1488e-005,0.0403852
4.1492e-005,0.0376221
4.1496e-005,0.0368036
4.15e-005,0.0357222
4.1504e-005,0.0342043
4.1508e-005,0.0246502
4.1512e-005,0.0203196
4.1516e-005,0.0200418
4.152e-005,0.0186925
4.1524e-005,0.0186627
4.1528e-005,0.0184891
4.1532e-005,0.00780398
4.1536e-005,0.00131056
4.154e-005,0.000720248
4.1544e-005,0.000680563
4.1548e-005,0.00104269
4.1552e-005,0.000710327
4.1556e-005,0.000382928
4.156e-005,0.00127087
4.1564e-005,0.000288677
4.1568e-005,-0.000172659
4.1572e-005,0.0109341
4.1576e-005,0.0203493
4.158e-005,0.0235638
4.1584e-005,0.0287178
4.1588e-005,0.0326218
4.1592e-005,0.0355833
4.1596e-005,0.0375775
4.16e-005,0.0387333
4.1604e-005,0.0407721
4.1608e-005,0.0424636
4.1612e-005,0.0430887
4.1616e-005,0.0450084
4.162e-005,0.0461295
4.1624e-005,0.0456533
4.1628e-005,0.0477268
4.1632e-005,0.0484213
4.1636e-005,0.0493886
4.164e-005,0.049726
4.1644e-005,0.0501575
4.1648e-005,0.0501327
4.1652e-005,0.0511298
4.1656e-005,0.0521765
4.166e-005,0.0514572
4.1664e-005,0.0519086
4.1668e-005,0.05236
4.1672e-005,0.0519632
4.1676e-005,0.0530496
4.168e-005,0.0543095
4.1684e-005,0.0531835
4.1688e-005,0.0535803
4.1692e-005,0.0542004
4.1696e-005,0.053625
4.17e-005,0.0545129
4.1704e-005,0.0545427
4.1708e-005,0.0552818
4.1712e-005,0.0545129
4.1716e-005,0.0553017
4.172e-005,0.0546022
4.1724e-005,0.0551776
4.1728e-005,0.0549643
4.1732e-005,0.0549098
4.1736e-005,0.055391
4.174e-005,0.055262
4.1744e-005,0.0555001
4.1748e-005,0.0554604
4.1752e-005,0.0553265
4.1756e-005,0.0550388
4.176e-005,0.0552273
4.1764e-005,0.0558672
4.1768e-005,0.0550338
4.1772e-005,0.0556687
4.1776e-005,0.0557134
4.178e-005,0.0554207
4.1784e-005,0.0559763
4.1788e-005,0.0560606
4.1792e-005,0.0561846
4.1796e-005,0.0557382
4.18e-005,0.0562839
4.1804e-005,0.0557928
4.1808e-005,0.055887
4.1812e-005,0.0561598
4.1816e-005,0.0559217
4.182e-005,0.0560954
4.1824e-005,0.0565865
4.1828e-005,0.0558821
4.1832e-005,0.0564724
4.1836e-005,0.0566708
4.184e-005,0.0568394
4.1844e-005,0.056646
4.1848e-005,0.0564376
4.1852e-005,0.0564029
4.1856e-005,0.0561698
4.186e-005,0.056011
4.1864e-005,0.056145
4.1868e-005,0.0559168
4.1872e-005,0.0565716
4.1876e-005,0.0564426
4.188e-005,0.0566708
4.1884e-005,0.0566857
4.1888e-005,0.0560706
4.1892e-005,0.056775
4.1896e-005,0.056264
4.19e-005,0.0556588
4.1904e-005,0.0564029
4.1908e-005,0.0569635
4.1912e-005,0.056016
4.1916e-005,0.056398
4.192e-005,0.0569932
4.1924e-005,0.0555596
4.1928e-005,0.0565815
4.1932e-005,0.0567551
4.1936e-005,0.0565666
4.194e-005,0.0568643
4.1944e-005,0.0573256
4.1948e-005,0.0562888
4.1952e-005,0.0568593
4.1956e-005,0.0570329
4.196e-005,0.0561202
4.1964e-005,0.0571321
4.1968e-005,0.0568543
4.1972e-005,0.0567105
4.1976e-005,0.0569287
4.198e-005,0.0563632
4.1984e-005,0.0557035
4.1988e-005,0.0563682
4.1992e-005,0.0566509
4.1996e-005,0.056512
4.2e-005,0.05677
4.2004e-005,0.0568444
4.2008e-005,0.0564823
4.2012e-005,0.0568692
4.2016e-005,0.0566807
4.202e-005,0.0563533
4.2024e-005,0.0563732
4.2028e-005,0.057028
4.2032e-005,0.0565369
4.2036e-005,0.0565418
4.204e-005,0.0566261
4.2044e-005,0.0565021
4.2048e-005,0.0565716
4.2052e-005,0.0563682
4.2056e-005,0.0560854
4.206e-005,0.0561549
4.2064e-005,0.056765
4.2068e-005,0.0566063
4.2072e-005,0.0562789
4.2076e-005,0.0567303
4.208e-005,0.0562987
4.2084e-005,0.0569883
4.2088e-005,0.0567998
4.2092e-005,0.0563682
4.2096e-005,0.056145
4.21e-005,0.0569635
4.2104e-005,0.0564476
4.2108e-005,0.0564128
4.2112e-005,0.0560309
4.2116e-005,0.0564178
4.212e-005,0.0568841
4.2124e-005,0.0563384
4.2128e-005,0.0561896
4.2132e-005,0.0568146
4.2136e-005,0.0568643
4.214e-005,0.05614
4.2144e-005,0.0565815
4.2148e-005,0.0564476
4.2152e-005,0.0561797
4.2156e-005,0.056269
4.216e-005,0.0566658
4.2164e-005,0.0559862
4.2168e-005,0.0563434
4.2172e-005,0.0563682
4.2176e-005,0.0562293
4.218e-005,0.0566013
4.2184e-005,0.0568444
4.2188e-005,0.0565468
4.2192e-005,0.0564029
4.2196e-005,0.0570329
4.22e-005,0.0565567
4.2204e-005,0.0567799
4.2208e-005,0.0566361
4.2212e-005,0.0564922
4.2216e-005,0.0562938
4.222e-005,0.0566113
4.2224e-005,0.0559862
4.2228e-005,0.0563285
4.2232e-005,0.0570726
4.2236e-005,0.0564277
4.224e-005,0.0568196
4.2244e-005,0.0566807
4.2248e-005,0.0548403
4.2252e-005,0.0471365
4.2256e-005,0.0420172
4.226e-005,0.0388126
4.2264e-005,0.0381876
4.2268e-005,0.0374931
4.2272e-005,0.0354642
4.2276e-005,0.025548
4.228e-005,0.0204287
4.2284e-005,0.0202203
4.2288e-005,0.0192233
4.2292e-005,0.0188215
4.2296e-005,0.0192034
4.23e-005,0.0078139
4.2304e-005,0.00226299
4.2308e-005,0.00136016
4.2312e-005,0.000263874
4.2316e-005,0.000794657
4.232e-005,0.001003
4.2324e-005,0.00146434
4.2328e-005,0.000893869
4.2332e-005,-0.000162738
4.2336e-005,-0.000242107
4.234e-005,0.0116038
4.2344e-005,0.0194316
4.2348e-005,0.0210785
4.2352e-005,0.0228247
4.2356e-005,0.0246998
4.236e-005,0.0250966
4.2364e-005,0.0256224
4.2368e-005,0.0268031
4.2372e-005,0.0282218
4.2376e-005,0.0280531
4.238e-005,0.0289956
4.2384e-005,0.030459
4.2388e-005,0.030082
4.2392e-005,0.0306872
4.2396e-005,0.0309501
4.24e-005,0.0308807
4.2404e-005,0.0308509
4.2408e-005,0.031461
4.2412e-005,0.031724
4.2416e-005,0.0310344
4.242e-005,0.0311585
4.2424e-005,0.0312825
4.2428e-005,0.0311882
4.2432e-005,0.031218
4.2436e-005,0.0317537
4.244e-005,0.032101
4.2444e-005,0.0316148
4.2448e-005,0.0315751
4.2452e-005,0.032096
4.2456e-005,0.0315553
4.246e-005,0.0317488
4.2464e-005,0.0313271
4.2468e-005,0.0315503
4.2472e-005,0.0310741
4.2476e-005,0.0309799
4.248e-005,0.0314164
4.2484e-005,0.0312725
4.2488e-005,0.0316545
4.2492e-005,0.0305929
4.2496e-005,0.0311336
4.25e-005,0.0308757
4.2504e-005,0.0319025
4.2508e-005,0.0315553
4.2512e-005,0.0309402
4.2516e-005,0.0311485
4.252e-005,0.0314809
4.2524e-005,0.031084
4.2528e-005,0.0310096
4.2532e-005,0.0310146
4.2536e-005,0.0314859
4.254e-005,0.0307467
4.2544e-005,0.0312825
4.2548e-005,0.0310344
4.2552e-005,0.0309799
4.2556e-005,0.0311833
4.256e-005,0.0300026
4.2564e-005,0.0309203
4.2568e-005,0.0303102
4.2572e-005,0.0303846
4.2576e-005,0.0302308
4.258e-005,0.03097
4.2584e-005,0.0308608
4.2588e-005,0.0306872
4.2592e-005,0.0306773
4.2596e-005,0.0303995
4.26e-005,0.0306227
4.2604e-005,0.0304838
4.2608e-005,0.0303896
4.2612e-005,0.030211
4.2616e-005,0.0304689
4.262e-005,0.0306674
4.2624e-005,0.0307517
4.2628e-005,0.0313023
4.2632e-005,0.030583
4.2636e-005,0.0305929
4.264e-005,0.0306971
4.2644e-005,0.0311981
4.2648e-005,0.0306376
4.2652e-005,0.0310047
4.2656e-005,0.0311733
4.266e-005,0.031213
4.2664e-005,0.0307368
4.2668e-005,0.0304144
4.2672e-005,0.0304789
4.2676e-005,0.0307368
4.268e-005,0.0308906
4.2684e-005,0.0304937
4.2688e-005,0.0309551
4.2692e-005,0.0304292
4.2696e-005,0.0308807
4.27e-005,0.0318083
4.2704e-005,0.0305433
4.2708e-005,0.0307666
4.2712e-005,0.0305334
4.2716e-005,0.0306078
4.272e-005,0.0306078
4.2724e-005,0.031347
4.2728e-005,0.0303648
4.2732e-005,0.0303747
4.2736e-005,0.0306227
4.274e-005,0.0304441
4.2744e-005,0.0305533
4.2748e-005,0.0305731
4.2752e-005,0.0304193
4.2756e-005,0.0309055
4.276e-005,0.0302705
4.2764e-005,0.0305731
4.2768e-005,0.0305681
4.2772e-005,0.0309203
4.2776e-005,0.0300622
4.278e-005,0.029829
4.2784e-005,0.0303152
4.2788e-005,0.0303102
4.2792e-005,0.0307418
4.2796e-005,0.0311485
4.28e-005,0.0306277
4.2804e-005,0.0306426
4.2808e-005,0.0306376
4.2812e-005,0.0304838
4.2816e-005,0.0311882
4.282e-005,0.0310989
4.2824e-005,0.0305483
4.2828e-005,0.0301961
4.2832e-005,0.0309749
4.2836e-005,0.0302358
4.284e-005,0.0309501
4.2844e-005,0.0304243
4.2848e-005,0.030841
4.2852e-005,0.0311833
4.2856e-005,0.0306177
4.286e-005,0.030841
4.2864e-005,0.0305483
4.2868e-005,0.0309005
4.2872e-005,0.0311733
4.2876e-005,0.0303648
4.288e-005,0.0308757
4.2884e-005,0.0306277
4.2888e-005,0.030965
4.2892e-005,0.0306326
4.2896e-005,0.0307021
4.29e-005,0.0305086
4.2904e-005,0.0310493
4.2908e-005,0.030459
4.2912e-005,0.0304739
4.2916e-005,0.0306922
4.292e-005,0.0304044
4.2924e-005,0.0302358
4.2928e-005,0.0313321
4.2932e-005,0.0307914
4.2936e-005,0.0303052
4.294e-005,0.0301911
4.2944e-005,0.0307418
4.2948e-005,0.0309799
4.2952e-005,0.0306525
4.2956e-005,0.0305185
4.296e-005,0.030965
4.2964e-005,0.0305037
4.2968e-005,0.0305334
4.2972e-005,0.03034
4.2976e-005,0.0305632
4.298e-005,0.030712
4.2984e-005,0.0301167
4.2988e-005,0.0305781
4.2992e-005,0.0305483
4.2996e-005,0.0308658
4.3e-005,0.0305781
4.3004e-005,0.0308261
4.3008e-005,0.0311585
4.3012e-005,0.0306475
4.3016e-005,0.0295363
4.302e-005,0.0301018
4.3024e-005,0.0299629
4.3028e-005,0.029581
4.3032e-005,0.0300522
4.3036e-005,0.0304193
4.304e-005,0.0290155
4.3044e-005,0.0224873
4.3048e-005,0.0200418
4.3052e-005,0.019377
4.3056e-005,0.019377
4.306e-005,0.0187818
4.3064e-005,0.0193374
4.3068e-005,0.0071343
4.3072e-005,0.0017967
4.3076e-005,0.000725209
4.308e-005,-0.000385964
4.3084e-005,0.000501982
4.3088e-005,0.000784736
4.3092e-005,0.00100796
4.3096e-005,0.000685524
4.31e-005,9.62069e-007
4.3104e-005,-3.37621e-005
4.3108e-005,0.0107903
4.3112e-005,0.0193374
4.3116e-005,0.0210488
4.312e-005,0.0241392
4.3124e-005,0.026813
4.3128e-005,0.0283557
4.3132e-005,0.0298389
4.3136e-005,0.0309352
4.314e-005,0.0332617
4.3144e-005,0.0334254
4.3148e-005,0.0347003
4.3152e-005,0.0360595
4.3156e-005,0.0366846
4.316e-005,0.0373989
4.3164e-005,0.0381479
4.3168e-005,0.0383761
4.3172e-005,0.0385944
4.3176e-005,0.0393732
4.318e-005,0.0396212
4.3184e-005,0.039145
4.3188e-005,0.0399685
4.3192e-005,0.0401222
4.3196e-005,0.0402512
4.32e-005,0.0402611
4.3204e-005,0.0405687
4.3208e-005,0.0405439
4.3212e-005,0.0403157
4.3216e-005,0.0414318
4.322e-005,0.0405935
4.3224e-005,0.041154
4.3228e-005,0.0410995
4.3232e-005,0.0411094
4.3236e-005,0.0414269
4.324e-005,0.0419081
4.3244e-005,0.0410102
4.3248e-005,0.041417
4.3252e-005,0.0418287
4.3256e-005,0.0410697
4.326e-005,0.0409159
4.3264e-005,0.0408068
4.3268e-005,0.0409953
4.3272e-005,0.0408068
