Time,Ampl
4.126e-005,0.0134293
4.1264e-005,0.0144164
4.1268e-005,0.0137517
4.1272e-005,0.0134987
4.1276e-005,0.013211
4.128e-005,0.0131416
4.1284e-005,0.0137914
4.1288e-005,0.0129183
4.1292e-005,0.0125959
4.1296e-005,0.0132706
4.13e-005,0.0129283
4.1304e-005,0.0129332
4.1308e-005,0.0128787
4.1312e-005,0.0124322
4.1316e-005,0.0131961
4.132e-005,0.0136178
4.1324e-005,0.0131961
4.1328e-005,0.0127993
4.1332e-005,0.0131614
4.1336e-005,0.0133648
4.134e-005,0.013469
4.1344e-005,0.0133102
4.1348e-005,0.0135682
4.1352e-005,0.0134739
4.1356e-005,0.013345
4.136e-005,0.0138162
4.1364e-005,0.0143916
4.1368e-005,0.0137964
4.1372e-005,0.0138708
4.1376e-005,0.0126753
4.138e-005,0.0142627
4.1384e-005,0.0131465
4.1388e-005,0.0132755
4.1392e-005,0.0132358
4.1396e-005,0.012968
4.14e-005,0.0136823
4.1404e-005,0.0136575
4.1408e-005,0.0133152
4.1412e-005,0.0136228
4.1416e-005,0.0140841
4.142e-005,0.0135434
4.1424e-005,0.0138609
4.1428e-005,0.0139948
4.1432e-005,0.0137468
4.1436e-005,0.0132854
4.144e-005,0.0142577
4.1444e-005,0.0138509
4.1448e-005,0.0146694
4.1452e-005,0.0138261
4.1456e-005,0.0136525
4.146e-005,0.0134739
4.1464e-005,0.0142081
4.1468e-005,0.0134194
4.1472e-005,0.0140543
4.1476e-005,0.0137964
4.148e-005,0.0139105
4.1484e-005,0.0133152
4.1488e-005,0.0136327
4.1492e-005,0.0128638
4.1496e-005,0.0135335
4.15e-005,0.0132706
4.1504e-005,0.0139105
4.1508e-005,0.0134144
4.1512e-005,0.013717
4.1516e-005,0.0130374
4.152e-005,0.0128241
4.1524e-005,0.0131515
4.1528e-005,0.0130672
4.1532e-005,0.013717
4.1536e-005,0.01397
4.154e-005,0.0130027
4.1544e-005,0.013469
4.1548e-005,0.0141932
4.1552e-005,0.0130225
4.1556e-005,0.0137368
4.156e-005,0.013712
4.1564e-005,0.0131763
4.1568e-005,0.0133698
4.1572e-005,0.013345
4.1576e-005,0.0131862
4.158e-005,0.0139154
4.1584e-005,0.0135136
4.1588e-005,0.0137865
4.1592e-005,0.0140742
4.1596e-005,0.013722
4.16e-005,0.0144363
4.1604e-005,0.0139452
4.1608e-005,0.0135384
4.1612e-005,0.013975
4.1616e-005,0.0135483
4.162e-005,0.0139849
4.1624e-005,0.0134739
4.1628e-005,0.0137368
4.1632e-005,0.014218
4.1636e-005,0.0128043
4.164e-005,0.0131912
4.1644e-005,0.0137716
4.1648e-005,0.0136178
4.1652e-005,0.0126306
4.1656e-005,0.0140841
4.166e-005,0.0133202
4.1664e-005,0.0133499
4.1668e-005,0.0129233
4.1672e-005,0.0130076
4.1676e-005,0.0134293
4.168e-005,0.0133152
4.1684e-005,0.0133846
4.1688e-005,0.0131069
4.1692e-005,0.0131317
4.1696e-005,0.0129779
4.17e-005,0.0138609
4.1704e-005,0.0134045
4.1708e-005,0.0130374
4.1712e-005,0.0130076
4.1716e-005,0.0133202
4.172e-005,0.0127447
4.1724e-005,0.0135235
4.1728e-005,0.0135831
4.1732e-005,0.0134144
4.1736e-005,0.0130324
4.174e-005,0.0138361
4.1744e-005,0.0128737
4.1748e-005,0.0134293
4.1752e-005,0.0138113
4.1756e-005,0.0134591
4.176e-005,0.0135632
4.1764e-005,0.0134789
4.1768e-005,0.0134442
4.1772e-005,0.0131267
4.1776e-005,0.013335
4.178e-005,0.0135583
4.1784e-005,0.0134343
4.1788e-005,0.0131217
4.1792e-005,0.0127398
4.1796e-005,0.0131813
4.18e-005,0.0128737
4.1804e-005,0.0133152
4.1808e-005,0.013345
4.1812e-005,0.0137716
4.1816e-005,0.0130771
4.182e-005,0.013975
4.1824e-005,0.0130572
4.1828e-005,0.01271
4.1832e-005,0.0131217
4.1836e-005,0.0140543
4.184e-005,0.0130027
4.1844e-005,0.0129382
4.1848e-005,0.0131069
4.1852e-005,0.012834
4.1856e-005,0.0136724
4.186e-005,0.0130275
4.1864e-005,0.0130473
4.1868e-005,0.013469
4.1872e-005,0.0133747
4.1876e-005,0.0130126
4.188e-005,0.0133549
4.1884e-005,0.0129531
4.1888e-005,0.0131317
4.1892e-005,0.0130176
4.1896e-005,0.0132904
4.19e-005,0.014094
4.1904e-005,0.0150464
4.1908e-005,0.0154731
4.1912e-005,0.015602
4.1916e-005,0.0164106
4.192e-005,0.0159344
4.1924e-005,0.0163957
4.1928e-005,0.0180724
4.1932e-005,0.0183502
4.1936e-005,0.0183998
4.194e-005,0.0177252
4.1944e-005,0.0180476
4.1948e-005,0.0104083
4.1952e-005,0.00213898
4.1956e-005,0.00073513
4.196e-005,-0.000539743
4.1964e-005,-0.000569506
4.1968e-005,2.08044e-005
4.1972e-005,-0.000172659
4.1976e-005,-0.00051494
4.198e-005,-0.000237146
4.1984e-005,-0.00102588
4.1988e-005,0.00618186
4.1992e-005,0.0156268
4.1996e-005,0.0174573
4.2e-005,0.0182163
4.2004e-005,0.0189455
4.2008e-005,0.0190348
4.2012e-005,0.018881
4.2016e-005,0.0194465
4.202e-005,0.0205279
4.2024e-005,0.0201211
4.2028e-005,0.0203493
4.2032e-005,0.0210488
4.2036e-005,0.0199971
4.204e-005,0.0207313
4.2044e-005,0.0208057
4.2048e-005,0.0203592
4.2052e-005,0.0208999
4.2056e-005,0.021024
4.206e-005,0.0203444
4.2064e-005,0.020518
4.2068e-005,0.0210636
4.2072e-005,0.0207859
4.2076e-005,0.0207759
4.208e-005,0.0208206
4.2084e-005,0.0205775
4.2088e-005,0.020518
4.2092e-005,0.020895
4.2096e-005,0.0202948
4.21e-005,0.0202799
4.2104e-005,0.0212521
4.2108e-005,0.0200021
4.2112e-005,0.0204386
4.2116e-005,0.0210091
4.212e-005,0.0199574
4.2124e-005,0.0211232
4.2128e-005,0.021024
4.2132e-005,0.0203592
4.2136e-005,0.0210934
4.214e-005,0.0209942
4.2144e-005,0.0201112
4.2148e-005,0.0207263
4.2152e-005,0.0213067
4.2156e-005,0.0200666
4.216e-005,0.02089
4.2164e-005,0.0204783
4.2168e-005,0.0198632
4.2172e-005,0.0207313
4.2176e-005,0.0205626
4.218e-005,0.0202898
4.2184e-005,0.0205081
4.2188e-005,0.0201707
4.2192e-005,0.0207313
4.2196e-005,0.0208851
4.22e-005,0.0208007
4.2204e-005,0.020771
