Time,Ampl
4.126e-005,0.0473697
4.1264e-005,0.0476425
4.1268e-005,0.0473201
4.1272e-005,0.0476375
4.1276e-005,0.0468339
4.128e-005,0.0476227
4.1284e-005,0.0474689
4.1288e-005,0.047082
4.1292e-005,0.0484709
4.1296e-005,0.0474788
4.13e-005,0.0476574
4.1304e-005,0.0475681
4.1308e-005,0.0477764
4.1312e-005,0.0471961
4.1316e-005,0.0476475
4.132e-005,0.0479302
4.1324e-005,0.048213
4.1328e-005,0.0476822
4.1332e-005,0.0480939
4.1336e-005,0.0478161
4.134e-005,0.0475235
4.1344e-005,0.0479947
4.1348e-005,0.0478459
4.1352e-005,0.0481336
4.1356e-005,0.0481882
4.136e-005,0.0477566
4.1364e-005,0.0478856
4.1368e-005,0.0479848
4.1372e-005,0.0477219
4.1376e-005,0.0486247
4.138e-005,0.047955
4.1384e-005,0.0473498
4.1388e-005,0.0475433
4.1392e-005,0.047459
4.1396e-005,0.0473498
4.14e-005,0.0481832
4.1404e-005,0.0477913
4.1408e-005,0.047702
4.1412e-005,0.047583
4.1416e-005,0.047449
4.142e-005,0.0468984
4.1424e-005,0.0479649
4.1428e-005,0.0476673
4.1432e-005,0.0470869
4.1436e-005,0.0471762
4.144e-005,0.04733
4.1444e-005,0.0475334
4.1448e-005,0.0474292
4.1452e-005,0.0476375
4.1456e-005,0.0466802
4.146e-005,0.0476425
4.1464e-005,0.0473598
4.1468e-005,0.0473647
4.1472e-005,0.0473399
4.1476e-005,0.047077
4.148e-005,0.0466752
4.1484e-005,0.0475681
4.1488e-005,0.0474441
4.1492e-005,0.0475235
4.1496e-005,0.048084
4.15e-005,0.0478558
4.1504e-005,0.0477814
4.1508e-005,0.0472506
4.1512e-005,0.0474441
4.1516e-005,0.0471365
4.152e-005,0.0474342
4.1524e-005,0.047831
4.1528e-005,0.0470919
4.1532e-005,0.0477169
4.1536e-005,0.0480542
4.154e-005,0.0472953
4.1544e-005,0.0467149
4.1548e-005,0.0430936
4.1552e-005,0.0391301
4.1556e-005,0.0376767
4.156e-005,0.0358512
4.1564e-005,0.0342439
4.1568e-005,0.0345961
4.1572e-005,0.0273338
4.1576e-005,0.0212621
4.158e-005,0.0194316
4.1584e-005,0.0191389
4.1588e-005,0.0185189
4.1592e-005,0.0182212
4.1596e-005,0.0113905
4.16e-005,0.00223323
4.1604e-005,0.000675603
4.1608e-005,-0.000192501
4.1612e-005,-0.000648876
4.1616e-005,0.000363085
4.162e-005,7.04104e-005
4.1624e-005,-0.000420688
4.1628e-005,0.000199386
4.1632e-005,-0.000574467
4.1636e-005,0.00642989
4.164e-005,0.0167281
4.1644e-005,0.0181319
4.1648e-005,0.0187619
4.1652e-005,0.0195953
4.1656e-005,0.0193721
4.166e-005,0.0192927
4.1664e-005,0.0203543
4.1668e-005,0.0204088
4.1672e-005,0.0204287
4.1676e-005,0.0203047
4.168e-005,0.0208603
4.1684e-005,0.0204733
4.1688e-005,0.0208255
4.1692e-005,0.0209793
4.1696e-005,0.020771
4.17e-005,0.0208107
4.1704e-005,0.0211529
4.1708e-005,0.0207908
4.1712e-005,0.0208355
4.1716e-005,0.0209099
4.172e-005,0.0204287
4.1724e-005,0.0204336
4.1728e-005,0.021401
4.1732e-005,0.0205676
4.1736e-005,0.0206222
4.174e-005,0.0207015
4.1744e-005,0.0207114
4.1748e-005,0.0206718
4.1752e-005,0.0212025
4.1756e-005,0.0204981
4.176e-005,0.020766
4.1764e-005,0.0207263
4.1768e-005,0.020642
4.1772e-005,0.0198929
4.1776e-005,0.0211132
4.178e-005,0.0202749
4.1784e-005,0.0206668
4.1788e-005,0.0205378
4.1792e-005,0.0204336
4.1796e-005,0.0205676
4.18e-005,0.0206668
4.1804e-005,0.020647
4.1808e-005,0.0207809
4.1812e-005,0.0205626
4.1816e-005,0.020518
4.182e-005,0.0207313
4.1824e-005,0.0205725
4.1828e-005,0.020766
4.1832e-005,0.0211728
4.1836e-005,0.0206718
4.184e-005,0.0201807
4.1844e-005,0.0198483
4.1848e-005,0.0203344
4.1852e-005,0.020513
4.1856e-005,0.0203592
4.186e-005,0.0206073
4.1864e-005,0.0197342
4.1868e-005,0.020766
4.1872e-005,0.0198185
4.1876e-005,0.0194614
4.188e-005,0.0201509
4.1884e-005,0.0201906
4.1888e-005,0.0197193
4.1892e-005,0.0205825
4.1896e-005,0.020637
4.19e-005,0.0206172
4.1904e-005,0.0203146
4.1908e-005,0.0205329
4.1912e-005,0.0201062
4.1916e-005,0.0202352
4.192e-005,0.0204386
4.1924e-005,0.0202749
4.1928e-005,0.0200269
4.1932e-005,0.020136
4.1936e-005,0.0196846
4.194e-005,0.0199128
4.1944e-005,0.0202898
4.1948e-005,0.0204436
4.1952e-005,0.0210488
4.1956e-005,0.0208851
4.196e-005,0.0206866
4.1964e-005,0.0199475
4.1968e-005,0.0201459
4.1972e-005,0.0200963
4.1976e-005,0.0199078
4.198e-005,0.0204336
4.1984e-005,0.0206172
4.1988e-005,0.0208305
4.1992e-005,0.0209396
4.1996e-005,0.0204039
4.2e-005,0.0201162
4.2004e-005,0.020518
4.2008e-005,0.0198731
4.2012e-005,0.0209496
4.2016e-005,0.020647
4.202e-005,0.0200814
4.2024e-005,0.0203989
4.2028e-005,0.0208305
4.2032e-005,0.0204932
4.2036e-005,0.0205081
4.204e-005,0.0205428
4.2044e-005,0.020771
4.2048e-005,0.0206668
4.2052e-005,0.0202749
4.2056e-005,0.020513
4.206e-005,0.0203047
4.2064e-005,0.0211529
4.2068e-005,0.0205081
4.2072e-005,0.021272
4.2076e-005,0.0204436
4.208e-005,0.0203146
4.2084e-005,0.0202203
4.2088e-005,0.0206866
4.2092e-005,0.0200666
4.2096e-005,0.0211083
4.21e-005,0.0201856
4.2104e-005,0.0204733
4.2108e-005,0.0208404
4.2112e-005,0.0206271
4.2116e-005,0.0199872
4.212e-005,0.0205329
4.2124e-005,0.0203692
4.2128e-005,0.0199227
4.2132e-005,0.0205378
4.2136e-005,0.0204882
4.214e-005,0.0205081
4.2144e-005,0.0208156
4.2148e-005,0.0196003
4.2152e-005,0.0203146
4.2156e-005,0.0204436
4.216e-005,0.0206817
4.2164e-005,0.0206519
4.2168e-005,0.0204088
4.2172e-005,0.0198136
4.2176e-005,0.0205874
4.218e-005,0.0202551
4.2184e-005,0.0205825
4.2188e-005,0.0205031
4.2192e-005,0.0204634
4.2196e-005,0.0204386
4.22e-005,0.0199128
4.2204e-005,0.019888
4.2208e-005,0.0203196
4.2212e-005,0.0202154
4.2216e-005,0.0208801
4.222e-005,0.020513
4.2224e-005,0.0205825
4.2228e-005,0.0208751
4.2232e-005,0.0202551
4.2236e-005,0.0205229
4.224e-005,0.0203196
