LECROYWR104MXi,20621,Waveform
Segments,1,SegmentSize,501
Segment,TrigTime,TimeSinceSegment1
#1,22-May-2015 13:17:29,0                 
Time,Ampl
4.386e-005,0.0506089
4.388e-005,0.0499293
4.39e-005,0.0502915
4.392e-005,0.0507082
4.394e-005,0.0496615
4.396e-005,0.0501129
4.398e-005,0.0510604
4.4e-005,0.0506784
4.402e-005,0.0508074
4.404e-005,0.0504254
4.406e-005,0.0501278
4.408e-005,0.0511496
4.41e-005,0.0499194
4.412e-005,0.0479253
4.414e-005,0.0188363
4.416e-005,0.00469368
4.418e-005,0.000745051
4.42e-005,0.0154929
4.422e-005,0.0222591
4.424e-005,0.024541
4.426e-005,0.0257961
4.428e-005,0.027562
4.43e-005,0.0287873
4.432e-005,0.0298538
4.434e-005,0.030717
4.436e-005,0.0318331
4.438e-005,0.0318976
4.44e-005,0.0329046
4.442e-005,0.0330236
4.444e-005,0.0330385
4.446e-005,0.0330435
4.448e-005,0.0334651
4.45e-005,0.0338868
4.452e-005,0.0336189
4.454e-005,0.0339066
4.456e-005,0.034358
4.458e-005,0.0338917
4.46e-005,0.0338471
4.462e-005,0.033733
4.464e-005,0.0341894
4.466e-005,0.0339959
4.468e-005,0.0337032
4.47e-005,0.0340654
4.472e-005,0.0337181
4.474e-005,0.0339661
4.476e-005,0.0334403
4.478e-005,0.0333659
4.48e-005,0.0336636
4.482e-005,0.0333213
4.484e-005,0.0342638
4.486e-005,0.0340852
4.488e-005,0.0364316
4.49e-005,0.023405
4.492e-005,0.012457
4.494e-005,0.000144819
4.496e-005,0.00447046
4.498e-005,0.0235043
4.5e-005,0.0277406
4.502e-005,0.029958
4.504e-005,0.0315603
4.506e-005,0.0327905
4.508e-005,0.0338967
4.51e-005,0.035499
4.512e-005,0.0355089
4.514e-005,0.0368681
4.516e-005,0.0375527
4.518e-005,0.0378007
4.52e-005,0.0378602
4.522e-005,0.038386
4.524e-005,0.0382571
4.526e-005,0.0384208
4.528e-005,0.0384555
4.53e-005,0.0392095
4.532e-005,0.0387333
4.534e-005,0.0392889
4.536e-005,0.0392789
4.538e-005,0.0388523
4.54e-005,0.0395468
4.542e-005,0.0397353
4.544e-005,0.0391599
4.546e-005,0.0396659
4.548e-005,0.0394079
4.55e-005,0.0388325
4.552e-005,0.0393335
4.554e-005,0.0389515
4.556e-005,0.0391301
4.558e-005,0.0395121
4.56e-005,0.0389218
4.562e-005,0.0392839
4.564e-005,0.0392889
4.566e-005,0.0379942
4.568e-005,0.018246
4.57e-005,0.00154371
4.572e-005,2.5765e-005
4.574e-005,0.0213464
4.576e-005,0.0296008
4.578e-005,0.0339265
4.58e-005,0.0364812
4.582e-005,0.0387333
4.584e-005,0.0399685
4.586e-005,0.0408267
4.588e-005,0.042166
4.59e-005,0.0423347
4.592e-005,0.0429051
4.594e-005,0.0435252
4.596e-005,0.0439667
4.598e-005,0.0442147
4.6e-005,0.0443437
4.602e-005,0.044681
4.604e-005,0.0449191
4.606e-005,0.0451821
4.608e-005,0.0449142
4.61e-005,0.0449588
4.612e-005,0.0454698
4.614e-005,0.0447951
4.616e-005,0.0443338
4.618e-005,0.0451176
4.62e-005,0.0448745
4.622e-005,0.0444528
4.624e-005,0.0452515
4.626e-005,0.0454202
4.628e-005,0.0447703
4.63e-005,0.0460303
4.632e-005,0.0445967
4.634e-005,0.0450779
4.636e-005,0.0460254
4.638e-005,0.0452168
4.64e-005,0.0450382
4.642e-005,0.0454251
4.644e-005,0.0214704
4.646e-005,0.00717894
4.648e-005,0.000501982
4.65e-005,0.0118022
4.652e-005,0.0294222
4.654e-005,0.0370368
4.656e-005,0.0404744
4.658e-005,0.0425083
4.66e-005,0.0450283
