Time,Ampl
4.126e-005,0.048079
4.1264e-005,0.0484461
4.1268e-005,0.0486098
4.1272e-005,0.0486049
4.1276e-005,0.047826
4.128e-005,0.048466
4.1284e-005,0.04796
4.1288e-005,0.0475631
4.1292e-005,0.0486396
4.1296e-005,0.0479401
4.13e-005,0.0484362
4.1304e-005,0.0476772
4.1308e-005,0.0484114
4.1312e-005,0.0485007
4.1316e-005,0.0489719
4.132e-005,0.048833
4.1324e-005,0.049215
4.1328e-005,0.0484114
4.1332e-005,0.0484808
4.1336e-005,0.0484015
4.134e-005,0.0481733
4.1344e-005,0.0482179
4.1348e-005,0.0486148
4.1352e-005,0.048466
4.1356e-005,0.0480989
4.136e-005,0.0484213
4.1364e-005,0.0484759
4.1368e-005,0.0484213
4.1372e-005,0.04859
4.1376e-005,0.0486098
4.138e-005,0.0480542
4.1384e-005,0.048089
4.1388e-005,0.0479451
4.1392e-005,0.0481832
4.1396e-005,0.0480146
4.14e-005,0.0485156
4.1404e-005,0.0479897
4.1408e-005,0.0478806
4.1412e-005,0.0473994
4.1416e-005,0.0481733
4.142e-005,0.0478509
4.1424e-005,0.0481882
4.1428e-005,0.0477665
4.1432e-005,0.0480294
4.1436e-005,0.0480046
4.144e-005,0.0483469
4.1444e-005,0.0483866
4.1448e-005,0.0483072
4.1452e-005,0.0480542
4.1456e-005,0.0481138
4.146e-005,0.0482477
4.1464e-005,0.0482775
4.1468e-005,0.0484164
4.1472e-005,0.0481931
4.1476e-005,0.0483519
4.148e-005,0.0481286
4.1484e-005,0.0486148
4.1488e-005,0.0476971
4.1492e-005,0.0486991
4.1496e-005,0.0487934
4.15e-005,0.0484511
4.1504e-005,0.0481981
4.1508e-005,0.0483717
4.1512e-005,0.0486842
4.1516e-005,0.0483916
4.152e-005,0.0482576
4.1524e-005,0.048208
4.1528e-005,0.0486793
4.1532e-005,0.0485354
4.1536e-005,0.0478211
4.154e-005,0.048089
4.1544e-005,0.0480741
4.1548e-005,0.0486148
4.1552e-005,0.0484511
4.1556e-005,0.048213
4.156e-005,0.0489323
4.1564e-005,0.0486049
4.1568e-005,0.0487388
4.1572e-005,0.0482031
4.1576e-005,0.0487388
4.158e-005,0.0489918
4.1584e-005,0.0487487
4.1588e-005,0.0486793
4.1592e-005,0.0483767
4.1596e-005,0.0480989
4.16e-005,0.0491158
4.1604e-005,0.0479947
4.1608e-005,0.047082
4.1612e-005,0.0431581
4.1616e-005,0.0394228
4.162e-005,0.0375725
4.1624e-005,0.0366548
4.1628e-005,0.0351368
4.1632e-005,0.0345267
4.1636e-005,0.027443
4.164e-005,0.0214555
4.1644e-005,0.0193126
4.1648e-005,0.019377
4.1652e-005,0.0180873
4.1656e-005,0.0184891
4.166e-005,0.010954
4.1664e-005,0.00193559
4.1668e-005,0.000616076
4.1672e-005,-0.000207383
4.1676e-005,0.000134898
4.168e-005,0.000278755
4.1684e-005,0.000452376
4.1688e-005,-3.87227e-005
4.1692e-005,7.04104e-005
4.1696e-005,-0.000569506
4.17e-005,0.00740217
4.1704e-005,0.0169662
4.1708e-005,0.0180823
4.1712e-005,0.0185982
4.1716e-005,0.0201856
4.172e-005,0.0197838
4.1724e-005,0.0206817
4.1728e-005,0.0209247
4.1732e-005,0.0214059
4.1736e-005,0.0212373
4.174e-005,0.0217234
4.1744e-005,0.0218028
4.1748e-005,0.0228842
4.1752e-005,0.0225221
4.1756e-005,0.022155
4.176e-005,0.022274
4.1764e-005,0.0220607
4.1768e-005,0.0223286
4.1772e-005,0.0218226
4.1776e-005,0.0216738
4.178e-005,0.0219913
4.1784e-005,0.0226461
4.1788e-005,0.0224873
4.1792e-005,0.0219417
4.1796e-005,0.0219069
4.18e-005,0.0222393
4.1804e-005,0.021897
4.1808e-005,0.0227056
4.1812e-005,0.0215994
4.1816e-005,0.0214655
4.182e-005,0.0219665
4.1824e-005,0.021644
4.1828e-005,0.0219268
4.1832e-005,0.0220409
4.1836e-005,0.0219268
4.184e-005,0.021644
4.1844e-005,0.022398
4.1848e-005,0.0217184
4.1852e-005,0.0224427
4.1856e-005,0.0219417
4.186e-005,0.0219218
4.1864e-005,0.0215597
4.1868e-005,0.0216887
4.1872e-005,0.0219962
4.1876e-005,0.0219913
4.188e-005,0.0228346
4.1884e-005,0.0223782
4.1888e-005,0.0214208
4.1892e-005,0.0220062
4.1896e-005,0.021897
4.19e-005,0.0215895
4.1904e-005,0.0224725
4.1908e-005,0.0217383
4.1912e-005,0.0215944
4.1916e-005,0.0218276
4.192e-005,0.0216887
4.1924e-005,0.021902
4.1928e-005,0.0214754
4.1932e-005,0.021644
4.1936e-005,0.021649
4.194e-005,0.0212521
4.1944e-005,0.0216936
4.1948e-005,0.0217879
4.1952e-005,0.0215101
4.1956e-005,0.0216043
4.196e-005,0.0213811
4.1964e-005,0.0215845
4.1968e-005,0.0213712
4.1972e-005,0.0217135
4.1976e-005,0.0214853
4.198e-005,0.021272
4.1984e-005,0.0215845
4.1988e-005,0.0212819
4.1992e-005,0.0212819
4.1996e-005,0.0219863
4.2e-005,0.0214406
4.2004e-005,0.0217383
4.2008e-005,0.0208801
4.2012e-005,0.0208255
4.2016e-005,0.0215002
4.202e-005,0.0207561
4.2024e-005,0.0210785
4.2028e-005,0.0214456
4.2032e-005,0.021019
4.2036e-005,0.0212323
4.204e-005,0.0210984
4.2044e-005,0.0217333
4.2048e-005,0.0216043
4.2052e-005,0.0214655
4.2056e-005,0.0216788
