Time,Ampl
4.126e-005,0.0491406
4.1264e-005,0.0489025
4.1268e-005,0.0488975
4.1272e-005,0.0498053
4.1276e-005,0.0487636
4.128e-005,0.0483568
4.1284e-005,0.0487686
4.1288e-005,0.0481187
4.1292e-005,0.0486445
4.1296e-005,0.0492745
4.13e-005,0.0486793
4.1304e-005,0.0485751
4.1308e-005,0.0494432
4.1312e-005,0.0487785
4.1316e-005,0.0485056
4.132e-005,0.0491902
4.1324e-005,0.0488628
4.1328e-005,0.0490662
4.1332e-005,0.049215
4.1336e-005,0.0485602
4.134e-005,0.0486396
4.1344e-005,0.0487636
4.1348e-005,0.0487388
4.1352e-005,0.0488827
4.1356e-005,0.048967
4.136e-005,0.0487834
4.1364e-005,0.048714
4.1368e-005,0.049592
4.1372e-005,0.049091
4.1376e-005,0.0493886
4.138e-005,0.0495722
4.1384e-005,0.0487884
4.1388e-005,0.0485652
4.1392e-005,0.0497508
4.1396e-005,0.0490364
4.14e-005,0.0489372
4.1404e-005,0.0498698
4.1408e-005,0.0482874
4.1412e-005,0.0488281
4.1416e-005,0.0491902
4.142e-005,0.0488231
4.1424e-005,0.0487438
4.1428e-005,0.0498103
4.1432e-005,0.0479947
4.1436e-005,0.0489571
4.144e-005,0.0498549
4.1444e-005,0.0485255
4.1448e-005,0.0491803
4.1452e-005,0.0493291
4.1456e-005,0.0491753
4.146e-005,0.0486148
4.1464e-005,0.0488579
4.1468e-005,0.0485801
4.1472e-005,0.0491406
4.1476e-005,0.0494085
4.148e-005,0.0487785
4.1484e-005,0.0488033
4.1488e-005,0.0490662
4.1492e-005,0.0489174
4.1496e-005,0.0489918
4.15e-005,0.0500583
4.1504e-005,0.0486495
4.1508e-005,0.0489769
4.1512e-005,0.0493093
4.1516e-005,0.0483618
4.152e-005,0.0483568
4.1524e-005,0.0495871
4.1528e-005,0.0488579
4.1532e-005,0.0487735
4.1536e-005,0.0490364
4.154e-005,0.0492696
4.1544e-005,0.0492696
4.1548e-005,0.048962
4.1552e-005,0.0488082
4.1556e-005,0.0490364
4.156e-005,0.0490761
4.1564e-005,0.0495027
4.1568e-005,0.0488827
4.1572e-005,0.0492051
4.1576e-005,0.0483767
4.158e-005,0.0489025
4.1584e-005,0.0488727
4.1588e-005,0.0482874
4.1592e-005,0.048456
4.1596e-005,0.049339
4.16e-005,0.0491108
4.1604e-005,0.0489174
4.1608e-005,0.0492001
4.1612e-005,0.0485106
4.1616e-005,0.048833
4.162e-005,0.0491356
4.1624e-005,0.0487884
4.1628e-005,0.0490662
4.1632e-005,0.0496565
4.1636e-005,0.0485255
4.164e-005,0.0490761
4.1644e-005,0.0494531
4.1648e-005,0.0486545
4.1652e-005,0.0485999
4.1656e-005,0.0489918
4.166e-005,0.0488033
4.1664e-005,0.0491059
4.1668e-005,0.0495375
4.1672e-005,0.048466
4.1676e-005,0.0489124
4.168e-005,0.0489769
4.1684e-005,0.0487586
4.1688e-005,0.0487934
4.1692e-005,0.0491009
4.1696e-005,0.04859
4.17e-005,0.0488926
4.1704e-005,0.0492249
4.1708e-005,0.0481882
4.1712e-005,0.0486942
4.1716e-005,0.0491803
4.172e-005,0.0486942
4.1724e-005,0.0493837
4.1728e-005,0.0498946
4.1732e-005,0.0484263
4.1736e-005,0.0483072
4.174e-005,0.0456037
4.1744e-005,0.0410499
4.1748e-005,0.0382471
4.1752e-005,0.0369475
4.1756e-005,0.0348888
4.176e-005,0.0343382
4.1764e-005,0.0309253
4.1768e-005,0.0226907
4.1772e-005,0.0202848
4.1776e-005,0.0192034
4.178e-005,0.0190992
4.1784e-005,0.0188909
4.1788e-005,0.0163709
4.1792e-005,0.00468872
4.1796e-005,0.00137505
4.18e-005,-0.000420688
4.1804e-005,-0.000450452
4.1808e-005,0.000199386
4.1812e-005,0.000184504
4.1816e-005,-8.95912e-006
4.182e-005,-0.000271871
4.1824e-005,0.000303558
4.1828e-005,0.00197032
4.1832e-005,0.0151556
4.1836e-005,0.0183452
4.184e-005,0.0185337
4.1844e-005,0.0201459
4.1848e-005,0.0215795
4.1852e-005,0.0210785
4.1856e-005,0.0218772
4.186e-005,0.0224625
4.1864e-005,0.0226163
4.1868e-005,0.0231521
4.1872e-005,0.0235638
4.1876e-005,0.0230231
4.188e-005,0.0231967
4.1884e-005,0.0238416
4.1888e-005,0.0239061
4.1892e-005,0.0231322
4.1896e-005,0.0242682
4.19e-005,0.0238664
4.1904e-005,0.0241987
4.1908e-005,0.0243872
4.1912e-005,0.0232661
